PROV,MUN,sg110,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
2,01,35,1.57034753427,1.56306777749,0.249591661076,4.5,201
2,01,36,1.57034753427,1.56306777749,0.249591661076,4.5,201
2,01,37,1.57034753427,1.56306777749,0.249591661076,4.5,201
2,01,40,0.220628326423,0.219959755737,0.0200571205839,8.0,201
2,01,5,1.81111445232,1.79718280269,,1.0,201
2,01,50,1.18592476754,1.17680226933,,4.5,201
2,01,52,0.685200976799,0.678105700412,0.216574864955,3.91666666667,201
2,01,53,0.591948772856,0.591137884126,0.533835080544,3.4,201
2,01,55,1.18195280186,1.18195280186,0.393984267288,1.0,201
2,01,60,0.751230487666,0.746654758404,2.09817458872,6.14285714286,201
2,01,63,1.0278014652,1.01989530008,,4.0,201
2,01,74,1.33714137226,2.67428274453,,8.0,201
2,01,90,0.751770593739,0.728742047883,0.166162101193,5.11111111111,201
2,01,93,0.671146806889,0.626329040665,0.533835080544,4.57142857143,201
2,02,01,1.26778011663,1.25802796188,,7.0,202
2,02,05,1.26778011663,1.25802796188,,7.0,202
2,02,1,0.891625576529,0.887446081639,0.717479956113,3.5,202
2,02,10,1.4850703834,1.47508671696,0.237112078022,5.0,202
2,02,11,1.4850703834,1.47508671696,0.237112078022,5.0,202
2,02,12,1.4850703834,1.47508671696,0.237112078022,5.0,202
2,02,13,1.4850703834,1.47508671696,0.237112078022,5.0,202
2,02,14,1.4850703834,1.47508671696,0.237112078022,5.0,202
2,02,5,0.891625576529,0.887446081639,0.717479956113,3.5,202
2,02,52,0.702770232614,0.701418751398,0.608166547455,5.33333333333,202
2,02,90,0.623999307056,0.623999307056,0.14895754887,4.66666666667,202
2,03,1,0.956175553163,1.18488680131,0.784816262674,3.0,203
2,03,10,1.10860296128,1.10007524619,0.0748774983229,6.5,203
2,03,11,1.10860296128,1.10007524619,0.0748774983229,6.5,203
2,03,12,1.10860296128,1.10007524619,0.0748774983229,6.5,203
2,03,13,1.10860296128,1.10007524619,0.0748774983229,6.5,203
2,03,14,1.10860296128,1.10007524619,0.0748774983229,6.5,203
2,03,21,0.594860125565,0.590284278445,0.181328341772,8.0,203
2,03,22,0.594860125565,0.590284278445,0.181328341772,8.0,203
2,03,52,0.249044201183,0.247128476558,0.194704520168,3.25,203
2,03,55,0.128044886868,0.1270599262,,0.5,203
2,03,60,1.10686311637,1.0983487847,,0.0,203
2,03,75,0.935998960584,0.935998960584,,8.0,203
2,03,90,0.935998960584,0.935998960584,,6.0,203
2,04,01,0.183433386838,0.182504610196,0.557265985331,2.5,204
2,04,05,0.183433386838,0.182504610196,0.557265985331,2.5,204
2,04,1,1.69501737205,1.79805353079,0.415256036736,3.55555555556,204
2,04,52,0.270296243313,0.26353883723,0.425716583218,3.66666666667,204
2,04,55,0.525312356384,0.525312356384,1.60876909142,2.5,204
2,04,60,2.91919942778,2.91919942778,,3.0,204
2,04,93,0.28971396399,0.287485395036,,7.0,204
2,05,01,1.12609523986,1.12609523986,0.919488875796,2.0,205
2,05,05,1.12609523986,1.12609523986,0.919488875796,2.0,205
2,05,1,0.945067384522,0.945067384522,0.540044918423,2.0,205
2,05,50,1.45959971389,1.45959971389,0.0709527638697,6.0,205
2,05,52,0.121633309491,0.121633309491,0.149365704055,8.0,205
2,05,90,0.374399584234,0.374399584234,0.190542645547,7.0,205
2,06,01,0.301852408721,0.299530467115,,3.0,206
2,06,05,0.301852408721,0.299530467115,,3.0,206
2,06,1,0.924128115123,1.14645286288,0.54031581161,3.7,206
2,06,10,1.08156386466,1.07324414263,,4.0,206
2,06,11,1.08156386466,1.07324414263,,4.0,206
2,06,12,1.08156386466,1.07324414263,,4.0,206
2,06,13,1.08156386466,1.07324414263,,4.0,206
2,06,14,1.08156386466,1.07324414263,,4.0,206
2,06,15,0.998366644305,0.998366644305,,8.0,206
2,06,45,2.24747802368,2.23018973119,,3.0,206
2,06,50,0.364899928473,0.364899928473,0.608166547455,7.0,206
2,06,55,0.96745025634,0.960008331291,0.141571680045,7.0,206
2,06,75,0.724284909976,0.668570686131,0.137056990657,0.0,206
2,06,90,0.935998960584,0.935998960584,,3.0,206
2,06,93,1.11423990551,1.11423990551,0.501428014598,8.0,206
2,08,01,0.241481926977,0.239624373692,0.278632992665,0.0,208
2,08,05,0.241481926977,0.239624373692,0.278632992665,0.0,208
2,08,1,0.781091868339,0.779977336368,0.325071824776,2.1,208
2,08,15,1.35195483083,1.34155517828,0.187568133299,0.0,208
2,08,16,1.35195483083,1.34155517828,0.187568133299,0.0,208
2,08,50,0.26353883723,0.261511615406,,5.0,208
2,08,52,0.516941565337,0.513900732599,,0.5,208
2,08,55,0.62599722469,0.581783434695,0.312692180137,4.0,208
2,08,60,1.82449964236,1.82449964236,0.364899928473,7.0,208
2,08,63,1.84477186061,1.70286633287,0.506805456212,4.0,208
2,08,74,3.32056774112,3.32056774112,0.106971309781,5.33333333333,208
2,08,90,0.133714137226,0.133714137226,,0.0,208
2,08,93,0.668570686131,0.668570686131,,6.0,208
2,09,01,1.16097080277,1.15632691956,0.0696582481663,0.0,209
2,09,05,1.16097080277,1.15632691956,0.0696582481663,0.0,209
2,09,1,0.665004075828,0.664539687507,0.254484799968,1.6,209
2,09,90,1.06971309781,1.06971309781,,3.0,209
3,01,01,0.576035013309,0.565857169271,0.531434384969,1.75,301
3,01,05,0.576035013309,0.565857169271,0.531434384969,1.75,301
3,01,1,0.642501144611,0.641373344402,17.91365178,2.5,301
3,01,10,2.43351869549,2.24632494969,,1.0,301
3,01,11,2.43351869549,2.24632494969,,1.0,301
3,01,12,2.43351869549,2.24632494969,,1.0,301
3,01,13,2.43351869549,2.24632494969,,1.0,301
3,01,14,2.43351869549,2.24632494969,,1.0,301
3,01,17,0.811172898498,0.804933106971,,8.0,301
3,01,18,0.811172898498,0.804933106971,,8.0,301
3,01,40,0.160456964672,0.160456964672,,2.0,301
3,01,45,2.24747802368,2.23018973119,0.347494679046,4.0,301
3,01,52,0.69285937036,0.748196895006,0.247658932936,3.44444444444,301
3,01,53,0.583839885557,0.583839885557,0.527077674461,4.0,301
3,01,55,0.494669135594,0.464080634843,0.459648311836,2.75,301
3,01,60,0.890626121717,0.887517714919,,5.66666666667,301
