PROV,MUN,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
25,03,0.796244912319,0.803106605176,0.318181012154,4.4347826087,2503
25,05,1.22168526531,1.19114743085,0.607908617202,6.0,2505
25,06,1.32656822117,1.33195588786,0.223447082377,5.0,2506
25,07,1.24291451403,1.2352833061,0.213373127242,4.78260869565,2507
25,08,1.30517007219,1.30132822942,0.348291240832,5.77777777778,2508
25,09,0.760355453041,0.747626940221,1.20788437294,4.28571428571,2509
26,01,0.739128362074,0.73241167137,0.251060282059,5.0,2601
26,02,0.71425786361,0.70495236402,0.440856136486,4.0,2602
26,03,1.52455844463,1.4854206789,1.02019184322,4.14285714286,2603
27,01,0.911773648103,0.896177172728,0.480942371582,3.86516853933,2701
27,02,1.09191298103,1.06148102786,0.458413745425,4.11688311688,2702
27,03,1.09931973464,1.0900508638,8.31043110103,3.8125,2703
28,01,1.437578908,1.44175193511,0.384494260015,5.09090909091,2801
28,02,1.71418649459,1.91698672319,1.12111387687,6.88888888889,2802
28,03,1.17401611298,1.33558033115,0.572040613764,4.6,2803
29,01,1.47336804761,1.56136772052,0.860654972887,5.5,2901
29,03,0.748959274171,0.744437202492,0.247381654022,2.58823529412,2903
29,05,0.876744357023,0.876744357023,0.403209631766,4.81818181818,2905
30,01,0.724655453944,0.733173759113,0.458374980424,4.46428571429,3001
30,02,1.08694686975,1.06715101568,0.408636973198,1.875,3002
30,03,10.0658529897,10.0616734948,0.170662708008,4.0,3003
31,01,0.925361564672,0.916378409252,0.484835552489,3.4,3101
31,02,1.41490680886,1.60990215195,0.0454402812063,5.4,3102
31,03,1.15264444263,1.15264444263,0.436710777171,4.08333333333,3103
32,01,1.10150799353,1.13205651157,0.30388623364,5.25742574257,3201
32,02,0.99656718872,1.00590207474,0.588597292353,5.82222222222,3202
32,03,1.06799851386,1.05996095884,0.578089783506,5.58441558442,3203
32,04,0.805554902688,0.848116912397,0.311477211005,5.96428571429,3204
32,06,1.28168538733,1.31017237215,0.509233458475,4.74,3206
32,07,1.28995739142,1.28035291251,0.390141492081,4.125,3207
