PROV,MUN,sg110,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
25,05,53,574.050836809,574.050836809,870.64376916,0.0,2505
25,05,55,11538.4218199,10285.0774928,1597.77482912,8.75,2505
25,05,74,6135.16831839,5955.77743189,813.238685479,11.75,2505
25,05,80,3731.33043926,3731.33043926,10045.8896442,16.0,2505
25,05,90,813.238685479,813.238685479,19.1350278936,5.33333333333,2505
25,05,92,889.778797054,889.778797054,,6.0,2505
25,05,93,5453.48294968,5453.48294968,870.64376916,3.0,2505
25,06,10,3731.33043926,3702.62789742,,0.0,2506
25,06,11,3731.33043926,3702.62789742,,0.0,2506
25,06,12,3731.33043926,3702.62789742,,0.0,2506
25,06,13,3731.33043926,3702.62789742,,0.0,2506
25,06,14,3731.33043926,3702.62789742,,0.0,2506
25,06,15,2860.6866701,2838.68138802,617.104649569,6.4,2506
25,06,16,3482.57507664,3455.78603759,430.538127607,7.5,2506
25,06,17,2155.87980935,2139.29611851,71.7563546011,8.66666666667,2506
25,06,19,2155.87980935,2139.29611851,71.7563546011,8.66666666667,2506
25,06,40,2487.55362617,,,7.0,2506
25,06,45,5022.94482208,5022.94482208,,7.5,2506
25,06,52,2903.74048286,2894.65134461,,6.5,2506
25,06,55,1865.66521963,1851.31394871,,9.0,2506
25,06,60,4073.36906286,4042.03545468,95.6751394681,6.5,2506
25,06,74,2524.54801343,2508.60215685,,10.0,2506
25,06,75,5625.69820073,5625.69820073,6290.64042003,8.0,2506
25,06,80,4305.38127607,4305.38127607,,15.0,2506
25,06,85,4664.16304907,4305.38127607,,12.0,2506
25,06,90,1148.10167362,1148.10167362,1243.77681309,9.0,2506
25,06,93,2296.20334724,2296.20334724,,,2506
25,07,1,7654.01115745,7606.17358772,574.050836809,4.5,2507
25,07,15,2946.79429562,2926.01912248,478.375697341,6.5,2507
25,07,16,3192.36048692,3167.80386779,,7.66666666667,2507
25,07,17,2860.6866701,2838.68138802,,12.0,2507
25,07,18,2860.6866701,2838.68138802,,12.0,2507
25,07,19,2860.6866701,2838.68138802,,12.0,2507
25,07,20,4228.84116449,4196.31161707,502.294482208,9.0,2507
25,07,21,2860.6866701,2838.68138802,,12.0,2507
25,07,22,2860.6866701,2838.68138802,,12.0,2507
25,07,23,2860.6866701,2838.68138802,,12.0,2507
25,07,24,2860.6866701,2838.68138802,,12.0,2507
25,07,25,2860.6866701,2838.68138802,,12.0,2507
25,07,26,2860.6866701,2838.68138802,,12.0,2507
25,07,27,2860.6866701,2838.68138802,,12.0,2507
25,07,28,2860.6866701,2838.68138802,,12.0,2507
25,07,29,2860.6866701,2838.68138802,,12.0,2507
25,07,30,2860.6866701,2838.68138802,,12.0,2507
25,07,31,2860.6866701,2838.68138802,,12.0,2507
25,07,32,2860.6866701,2838.68138802,,12.0,2507
25,07,33,2860.6866701,2838.68138802,,12.0,2507
25,07,34,2860.6866701,2838.68138802,,12.0,2507
25,07,35,2860.6866701,2838.68138802,,12.0,2507
25,07,36,4228.84116449,4196.31161707,502.294482208,9.0,2507
25,07,37,2860.6866701,2838.68138802,,12.0,2507
25,07,40,1865.66521963,1851.31394871,,10.0,2507
25,07,45,4161.86856686,4133.16602502,2152.69063803,10.0,2507
25,07,52,1741.28753832,1724.54438891,924.859681525,5.83333333333,2507
25,07,53,1722.15251043,1722.15251043,,2.0,2507
25,07,55,1650.39615583,1643.22052037,294.201053865,4.0,2507
25,07,60,3064.7936343,2985.06435141,191.350278936,9.66666666667,2507
25,07,65,1148.10167362,1148.10167362,,10.0,2507
25,07,74,2109.44547499,2093.21897134,,6.0,2507
25,07,75,18656.6521963,18513.1394871,2009.17792883,17.0,2507
25,07,80,574.050836809,574.050836809,287.025418404,13.0,2507
25,07,90,1578.63980122,1578.63980122,,4.2,2507
25,07,92,1722.15251043,1722.15251043,3444.30502085,12.0,2507
25,07,93,1722.15251043,1722.15251043,,2.0,2507
25,08,1,1148.10167362,1148.10167362,717.563546011,3.0,2508
25,08,10,2136.74478145,2123.98809619,,13.0,2508
25,08,11,2136.74478145,2123.98809619,,13.0,2508
25,08,12,2136.74478145,2123.98809619,,13.0,2508
25,08,13,2136.74478145,2123.98809619,,13.0,2508
25,08,14,2136.74478145,2123.98809619,,13.0,2508
25,08,17,1722.15251043,1722.15251043,4975.10725234,12.0,2508
25,08,19,1722.15251043,1722.15251043,4975.10725234,12.0,2508
25,08,28,6218.88406543,5740.50836809,,16.0,2508
25,08,29,6218.88406543,5740.50836809,,16.0,2508
25,08,3,6218.88406543,5740.50836809,,16.0,2508
25,08,45,5979.69621676,5941.42616097,,6.5,2508
25,08,52,2152.69063803,2138.33936711,2009.17792883,12.0,2508
25,08,53,3157.27960245,3157.27960245,,5.5,2508
25,08,60,2009.17792883,2009.17792883,,8.5,2508
25,08,74,2870.25418404,2870.25418404,,6.0,2508
25,08,75,3731.33043926,3444.30502085,,16.0,2508
25,08,90,1722.15251043,1722.15251043,,,2508
25,08,93,3157.27960245,3157.27960245,,5.5,2508
25,09,01,861.076255213,861.076255213,,1.0,2509
25,09,05,861.076255213,861.076255213,,1.0,2509
25,09,1,2487.55362617,2296.20334724,,12.0,2509
25,09,28,2870.25418404,2870.25418404,,8.0,2509
25,09,29,2870.25418404,2870.25418404,,8.0,2509
25,09,3,2870.25418404,2870.25418404,,8.0,2509
25,09,52,2009.17792883,2009.17792883,,12.0,2509
25,09,60,1435.12709202,1427.95145656,,4.0,2509
25,09,64,1148.10167362,1148.10167362,287.025418404,15.0,2509
25,09,65,2487.55362617,2296.20334724,,8.0,2509
25,09,72,1148.10167362,1148.10167362,287.025418404,15.0,2509
25,09,90,1004.58896442,1004.58896442,1741.28753832,4.33333333333,2509
25,09,91,2870.25418404,2870.25418404,3444.30502085,8.0,2509
26,01,01,1626.47737096,1626.47737096,429.677051351,2.66666666667,2601
26,01,05,1626.47737096,1626.47737096,429.677051351,2.66666666667,2601
26,01,1,1026.91316362,1015.75106402,820.873561609,4.66666666667,2601
26,01,15,1288.4252115,1285.87387445,302.23776558,8.33333333333,2601
26,01,16,1288.4252115,1285.87387445,302.23776558,8.33333333333,2601
26,01,17,1119.39913178,1110.78836922,861.076255213,5.5,2601
26,01,18,1119.39913178,1110.78836922,861.076255213,5.5,2601
26,01,19,995.021450469,987.367439311,,10.0,2601
26,01,20,3365.85140649,3351.88283613,,10.0,2601
26,01,21,995.021450469,987.367439311,,10.0,2601
26,01,22,995.021450469,987.367439311,,10.0,2601
26,01,23,995.021450469,987.367439311,,10.0,2601
26,01,24,995.021450469,987.367439311,,10.0,2601
26,01,25,995.021450469,987.367439311,,10.0,2601
26,01,26,995.021450469,987.367439311,,10.0,2601
26,01,27,995.021450469,987.367439311,,10.0,2601
26,01,28,995.021450469,987.367439311,,10.0,2601
26,01,29,995.021450469,987.367439311,,10.0,2601
26,01,30,995.021450469,987.367439311,,10.0,2601
26,01,31,995.021450469,987.367439311,,10.0,2601
26,01,32,995.021450469,987.367439311,,10.0,2601
26,01,33,995.021450469,987.367439311,,10.0,2601
26,01,34,995.021450469,987.367439311,,10.0,2601
26,01,35,995.021450469,987.367439311,,10.0,2601
26,01,36,3365.85140649,3351.88283613,,10.0,2601
26,01,37,995.021450469,987.367439311,,10.0,2601
26,01,40,559.699565889,555.394184612,,3.0,2601
26,01,45,1435.12709202,1396.85703623,406.61934274,10.0,2601
26,01,50,6218.88406543,6171.04649569,,12.0,2601
26,01,52,1589.27037228,1556.31560201,729.522938444,9.11111111111,2601
26,01,53,1435.12709202,1435.12709202,,12.0,2601
26,01,55,1277.2631119,1272.95773062,236.795970184,9.0,2601
26,01,60,2012.5948981,1982.52556855,172.215251043,9.14285714286,2601
26,01,63,1347.42488084,1286.83062585,298.984810838,6.0,2601
26,01,65,1339.45195255,1339.45195255,,8.33333333333,2601
26,01,70,574.050836809,574.050836809,,12.0,2601
26,01,73,1722.15251043,1722.15251043,,15.0,2601
26,01,74,3113.79090269,3071.17197693,1933.11619295,12.2727272727,2601
26,01,75,5235.82200739,5152.10626036,3946.59950306,15.0,2601
26,01,80,6601.5846233,7677.92994232,2104.8530683,16.8,2601
26,01,85,4123.59851108,4123.59851108,4202.53050114,11.6666666667,2601
26,01,86,8610.76255213,8610.76255213,11481.0167362,18.0,2601
26,01,90,1207.89863579,1169.62858,287.025418404,6.5,2601
26,01,91,574.050836809,574.050836809,239.18784867,13.0,2601
26,01,93,1215.07427125,1211.24726567,,8.0,2601
26,02,01,1374.13419061,1364.96532308,1109.83161783,4.9,2602
26,02,05,1374.13419061,1364.96532308,1109.83161783,4.9,2602
26,02,1,1704.61206819,1640.35026618,1119.39913178,3.16666666667,2602
26,02,52,1633.99470335,1880.2556784,901.977377336,4.57142857143,2602
26,02,53,932.832609814,861.076255213,,1.0,2602
26,02,55,1658.36908411,1645.61239885,,7.33333333333,2602
26,02,60,12437.7681309,12342.0929914,,10.0,2602
26,02,65,1722.15251043,1722.15251043,,2.5,2602
26,02,74,1272.47935493,1271.52260353,837.157470346,7.33333333333,2602
26,02,80,8582.06001029,8582.06001029,,16.0,2602
26,02,90,1215.07427125,1211.24726567,383.465958988,6.0,2602
26,02,93,932.832609814,861.076255213,,1.0,2602
26,03,1,3958.55889549,3874.84314846,2188.56881533,4.5,2603
26,03,15,932.832609814,861.076255213,,12.0,2603
26,03,16,932.832609814,861.076255213,,12.0,2603
26,03,17,932.832609814,861.076255213,,12.0,2603
26,03,18,932.832609814,861.076255213,,12.0,2603
26,03,19,932.832609814,861.076255213,,12.0,2603
26,03,20,932.832609814,861.076255213,,12.0,2603
26,03,21,932.832609814,861.076255213,,12.0,2603
26,03,22,932.832609814,861.076255213,,12.0,2603
26,03,23,932.832609814,861.076255213,,12.0,2603
26,03,24,932.832609814,861.076255213,,12.0,2603
26,03,25,932.832609814,861.076255213,,12.0,2603
26,03,26,932.832609814,861.076255213,,12.0,2603
26,03,27,932.832609814,861.076255213,,12.0,2603
26,03,28,932.832609814,861.076255213,,12.0,2603
26,03,29,932.832609814,861.076255213,,12.0,2603
26,03,30,932.832609814,861.076255213,,12.0,2603
26,03,31,932.832609814,861.076255213,,12.0,2603
26,03,32,932.832609814,861.076255213,,12.0,2603
26,03,33,932.832609814,861.076255213,,12.0,2603
26,03,34,932.832609814,861.076255213,,12.0,2603
26,03,35,932.832609814,861.076255213,,12.0,2603
26,03,36,932.832609814,861.076255213,,12.0,2603
26,03,37,932.832609814,861.076255213,,12.0,2603
26,03,52,1076.34531902,1004.58896442,,12.0,2603
26,03,55,15671.5878449,15551.0371691,,12.0,2603
26,03,60,1004.58896442,956.751394681,,11.3333333333,2603
26,03,63,1865.66521963,1722.15251043,,12.0,2603
26,03,65,15671.5878449,15551.0371691,,12.0,2603
26,03,74,4448.89398527,4448.89398527,1004.58896442,11.25,2603
26,03,90,645.80719141,645.80719141,,10.0,2603
26,03,92,3109.44203271,2870.25418404,2009.17792883,0.0,2603
27,01,01,1738.36413128,1689.30404588,574.050836809,3.77777777778,2701
27,01,05,1738.36413128,1689.30404588,574.050836809,3.77777777778,2701
27,01,1,1821.65465547,1783.28892455,574.050836809,5.4,2701
27,01,10,3589.73123284,3570.59620495,1435.12709202,8.2,2701
27,01,11,3589.73123284,3570.59620495,1435.12709202,8.2,2701
27,01,12,3589.73123284,3570.59620495,1435.12709202,8.2,2701
27,01,13,3589.73123284,3570.59620495,1435.12709202,8.2,2701
27,01,14,3589.73123284,3570.59620495,1435.12709202,8.2,2701
27,01,15,2174.00010091,2109.89775747,297.788871595,5.45454545455,2701
27,01,16,2174.00010091,2109.89775747,297.788871595,5.45454545455,2701
27,01,17,2869.45689122,2783.18980713,297.788871595,6.08333333333,2701
27,01,18,2864.60065308,2790.93079568,297.788871595,5.81818181818,2701
27,01,19,2075.19377506,1982.1975395,297.788871595,5.5,2701
27,01,20,2031.66158661,1959.23550603,341.560247901,5.5,2701
27,01,21,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,22,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,23,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,24,2127.33672607,2056.82414829,297.788871595,5.6,2701
27,01,25,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,26,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,27,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,28,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,29,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,30,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,31,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,32,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,33,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,34,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,35,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,36,2031.66158661,1959.23550603,341.560247901,5.5,2701
27,01,37,1981.00691554,1902.65960689,297.788871595,5.11111111111,2701
27,01,40,3770.79643429,3673.92535558,1040.46714172,10.5,2701
27,01,45,4726.35188973,4712.9573702,,5.8,2701
27,01,5,1435.12709202,1435.12709202,,0.0,2701
27,01,50,1701.10397974,1653.84046085,172.215251043,6.2,2701
27,01,52,1622.07631454,1663.5514875,743.276239743,6.25,2701
27,01,53,3067.5841592,3013.76689325,373.133043926,7.0,2701
27,01,55,1769.99008016,1765.20632319,405.853941624,7.66666666667,2701
27,01,60,2919.28769302,2906.49114312,1148.10167362,5.875,2701
27,01,63,2538.12477132,2469.64870721,631.45592049,5.28571428571,2701
27,01,65,1836.96267779,1836.96267779,1578.63980122,15.0,2701
27,01,74,3029.71274982,3012.81014185,2968.05543772,11.9333333333,2701
27,01,75,7462.66087851,7462.66087851,,15.5,2701
27,01,80,6601.5846233,6601.5846233,7778.38883876,15.75,2701
27,01,85,4405.84017251,4405.84017251,861.076255213,14.5,2701
27,01,90,1545.07377313,1544.67512671,767.649481523,6.41666666667,2701
27,01,92,1597.29645342,1597.29645342,,16.0,2701
27,01,93,3067.5841592,3013.76689325,373.133043926,7.0,2701
27,02,01,2351.86888293,2255.49792426,1331.47902426,3.45454545455,2702
27,02,05,2351.86888293,2255.49792426,1331.47902426,3.45454545455,2702
27,02,1,1527.21441376,1489.48253063,296.87995777,3.375,2702
27,02,10,3891.58629787,3809.54486577,822.806199426,6.42857142857,2702
27,02,11,3891.58629787,3809.54486577,822.806199426,6.42857142857,2702
27,02,12,3891.58629787,3809.54486577,822.806199426,6.42857142857,2702
27,02,13,3891.58629787,3809.54486577,822.806199426,6.42857142857,2702
27,02,14,3891.58629787,3809.54486577,822.806199426,6.42857142857,2702
27,02,15,1732.40341823,1684.63418788,654.609304241,5.53846153846,2702
27,02,16,1793.1115722,1739.13484768,,5.09090909091,2702
27,02,17,1629.76221741,1585.07873811,884.99504008,7.85714285714,2702
27,02,18,1585.81543668,1533.43329783,621.888406543,6.45454545455,2702
27,02,19,1756.11718494,1705.5160756,1148.10167362,7.41666666667,2702
27,02,20,1922.20052931,1863.57776204,,5.2,2702
27,02,21,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,22,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,23,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,24,1886.39483318,1831.70054512,,6.36363636364,2702
27,02,25,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,26,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,27,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,28,2104.8530683,2048.83962301,,6.3,2702
27,02,29,2104.8530683,2048.83962301,,6.3,2702
27,02,30,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,31,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,32,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,33,1820.43697188,1762.5970012,,5.4,2702
27,02,34,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,35,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,36,1922.20052931,1863.57776204,,5.2,2702
27,02,37,1741.28753832,1679.6727485,,5.55555555556,2702
27,02,40,7558.33601798,10763.4531902,8036.71171532,14.5,2702
27,02,50,2592.03087847,2572.09217941,671.639479066,7.0,2702
27,02,52,1836.66369298,1826.46831093,1072.35885487,5.5,2702
27,02,53,1805.86825746,1722.15251043,510.80956962,2.0,2702
27,02,55,1731.72002437,1730.76327298,1238.80170583,10.25,2702
27,02,60,3385.53314947,3209.35421407,1501.66915152,7.28571428571,2702
27,02,63,1451.0729486,1350.93296929,,6.2,2702
27,02,65,5182.40338786,5142.53874641,4305.38127607,9.33333333333,2702
27,02,72,2611.93130748,2591.83952819,,4.0,2702
27,02,74,2892.78849336,3021.20085158,762.913562119,10.0588235294,2702
27,02,80,5556.81210031,5912.72361913,303.672892672,12.25,2702
27,02,85,13633.7073742,13633.7073742,9328.32609814,20.0,2702
27,02,86,13633.7073742,13633.7073742,9328.32609814,20.0,2702
27,02,90,1172.55198704,1172.33937562,447.472627292,7.22222222222,2702
27,02,92,1932.63781726,1928.81081168,,8.33333333333,2702
27,02,93,2123.0313448,2089.25802057,1686.72081711,8.8,2702
27,03,01,2683.68766208,2679.3822808,591.989925459,5.4,2703
27,03,05,2683.68766208,2679.3822808,591.989925459,5.4,2703
27,03,1,2218.06865,2143.12312409,422.565199318,6.4,2703
27,03,10,3327.90026783,3308.92469851,,7.33333333333,2703
27,03,11,3327.90026783,3308.92469851,,7.33333333333,2703
27,03,12,3327.90026783,3308.92469851,,7.33333333333,2703
27,03,13,3327.90026783,3308.92469851,,7.33333333333,2703
27,03,14,3327.90026783,3308.92469851,,7.33333333333,2703
27,03,2,2487.55362617,2468.41859828,258.322876564,0.0,2703
27,03,28,3635.65529979,3616.5202719,,11.5,2703
27,03,29,3635.65529979,3616.5202719,,11.5,2703
27,03,3,3444.30502085,3444.30502085,,,2703
27,03,52,3892.78223711,3876.63705732,74722.1404119,5.875,2703
27,03,53,1435.12709202,1435.12709202,,12.0,2703
27,03,55,870.64376916,863.946509397,,10.0,2703
27,03,60,4634.26456799,4549.35288171,3431.54833559,6.28571428571,2703
27,03,63,1549.93725938,1543.04864934,1095.48034691,6.8,2703
27,03,65,3585.42585157,3409.86197064,301.376689325,10.4,2703
27,03,73,6199.74903753,6199.74903753,3444.30502085,16.0,2703
27,03,74,5545.33108357,5532.70196516,4648.21719249,11.2,2703
27,03,80,1262.91184098,1262.91184098,,16.0,2703
27,03,90,1175.2096298,1158.62593896,760.617358772,5.83333333333,2703
27,03,92,4305.38127607,4305.38127607,2487.55362617,16.0,2703
27,03,93,1903.93527542,2364.37188411,1435.12709202,11.2,2703
28,01,01,1722.15251043,1626.47737096,,1.33333333333,2801
28,01,05,1722.15251043,1626.47737096,,1.33333333333,2801
28,01,1,2032.53860872,2431.76545235,896.954432514,7.33333333333,2801
28,01,10,4231.45048648,4197.09441367,1896.56828968,7.4,2801
28,01,11,4231.45048648,4197.09441367,1896.56828968,7.4,2801
28,01,12,4231.45048648,4197.09441367,1896.56828968,7.4,2801
28,01,13,4231.45048648,4197.09441367,1896.56828968,7.4,2801
28,01,14,4231.45048648,4197.09441367,1896.56828968,7.4,2801
28,01,15,4286.24624817,4251.80319796,,5.66666666667,2801
28,01,16,4286.24624817,4251.80319796,,5.66666666667,2801
28,01,17,3717.66256219,3710.82862366,1435.12709202,9.42857142857,2801
28,01,18,3763.22215241,3755.24922412,,9.0,2801
28,01,19,7032.12275091,7032.12275091,1435.12709202,9.5,2801
28,01,20,4012.37616144,3968.12640944,,8.25,2801
28,01,21,10619.940481,10619.940481,,7.0,2801
28,01,22,10619.940481,10619.940481,,7.0,2801
28,01,23,10619.940481,10619.940481,,7.0,2801
28,01,24,10619.940481,10619.940481,,7.0,2801
28,01,25,10619.940481,10619.940481,,7.0,2801
28,01,26,10619.940481,10619.940481,,7.0,2801
28,01,27,10619.940481,10619.940481,,7.0,2801
28,01,28,7175.63546011,7161.28418919,,7.5,2801
28,01,29,7175.63546011,7161.28418919,,7.5,2801
28,01,30,10619.940481,10619.940481,,7.0,2801
28,01,31,10619.940481,10619.940481,,7.0,2801
28,01,32,10619.940481,10619.940481,,7.0,2801
28,01,33,10619.940481,10619.940481,,7.0,2801
28,01,34,10619.940481,10619.940481,,7.0,2801
28,01,35,10619.940481,10619.940481,,7.0,2801
28,01,36,4012.37616144,3968.12640944,,8.25,2801
28,01,37,10619.940481,10619.940481,,7.0,2801
28,01,40,3109.44203271,3107.05015423,,7.25,2801
28,01,45,1668.33524448,1621.69361398,481.564868656,6.25,2801
28,01,50,3306.37336145,3148.1904642,459.240669447,9.0,2801
28,01,52,1868.99305057,1924.8968287,2404.19931855,10.0,2801
28,01,53,1659.96366977,1636.04488491,1004.58896442,6.5,2801
28,01,55,3023.33440719,3016.63714743,468.808183394,8.0,2801
28,01,60,7248.6964757,7205.38173074,1100.26410388,7.81818181818,2801
28,01,63,2922.87551075,2900.39185298,1148.10167362,8.5,2801
28,01,64,1554.72101636,1435.12709202,,12.0,2801
28,01,65,1538.45624265,1808.26013595,387.484314846,12.25,2801
28,01,72,1554.72101636,1435.12709202,,12.0,2801
28,01,73,0.0,,1148.10167362,16.0,2801
28,01,74,5566.29263686,6037.49356851,1393.49777578,10.8095238095,2801
28,01,75,7175.63546011,7175.63546011,14351.2709202,16.5,2801
28,01,80,5706.06531788,5706.06531788,,15.4,2801
28,01,85,2037.88047067,2037.88047067,2583.22876564,5.0,2801
28,01,90,1594.71322465,1578.63980122,95711.1133206,8.375,2801
28,01,91,1518.84283906,1435.12709202,287.025418404,9.0,2801
28,01,93,1740.02865491,1718.37586018,1836.96267779,9.05263157895,2801
28,02,15,2296.20334724,2296.20334724,,13.0,2802
28,02,16,2296.20334724,2296.20334724,,13.0,2802
28,02,17,2296.20334724,2296.20334724,,13.0,2802
28,02,18,2296.20334724,2296.20334724,,13.0,2802
28,02,19,2296.20334724,2296.20334724,,13.0,2802
28,02,20,2490.74279749,2488.51037757,,8.33333333333,2802
28,02,21,2296.20334724,2296.20334724,,13.0,2802
28,02,22,2296.20334724,2296.20334724,,13.0,2802
28,02,23,2296.20334724,2296.20334724,,13.0,2802
28,02,24,2296.20334724,2296.20334724,,13.0,2802
28,02,25,2296.20334724,2296.20334724,,13.0,2802
28,02,26,2296.20334724,2296.20334724,,13.0,2802
28,02,27,2296.20334724,2296.20334724,,13.0,2802
28,02,28,2296.20334724,2296.20334724,,13.0,2802
28,02,29,2296.20334724,2296.20334724,,13.0,2802
28,02,30,2296.20334724,2296.20334724,,13.0,2802
28,02,31,2296.20334724,2296.20334724,,13.0,2802
28,02,32,2296.20334724,2296.20334724,,13.0,2802
28,02,33,2296.20334724,2296.20334724,,13.0,2802
28,02,34,2296.20334724,2296.20334724,,13.0,2802
28,02,35,2296.20334724,2296.20334724,,13.0,2802
28,02,36,2490.74279749,2488.51037757,,8.33333333333,2802
28,02,37,2296.20334724,2296.20334724,,13.0,2802
28,02,40,1865.66521963,1851.31394871,1148.10167362,9.0,2802
28,02,50,3731.33043926,3702.62789742,995.021450469,12.0,2802
28,02,52,1865.66521963,1865.66521963,3444.30502085,14.5,2802
28,02,53,1865.66521963,1722.15251043,,8.0,2802
28,02,55,4146.56054455,4142.92488925,2788.9303155,8.6,2802
28,02,60,870.64376916,863.946509397,,11.0,2802
28,02,65,1769.99008016,1765.20632319,,11.5,2802
28,02,74,3731.33043926,7405.25579483,,7.0,2802
28,02,80,9328.32609814,9328.32609814,,18.0,2802
28,02,90,813.238685479,813.238685479,1741.28753832,9.0,2802
28,02,93,1243.77681309,1169.62858,,10.0,2802
28,03,01,1890.54075589,2098.15580854,574.050836809,3.4,2803
28,03,05,1890.54075589,2098.15580854,574.050836809,3.4,2803
28,03,1,4027.92337161,6314.5592049,,5.0,2803
28,03,10,2487.55362617,2296.20334724,803.671171532,12.0,2803
28,03,11,2487.55362617,2296.20334724,803.671171532,12.0,2803
28,03,12,2487.55362617,2296.20334724,803.671171532,12.0,2803
28,03,13,2487.55362617,2296.20334724,803.671171532,12.0,2803
28,03,14,2487.55362617,2296.20334724,803.671171532,12.0,2803
28,03,15,3420.38623599,3157.27960245,,12.0,2803
28,03,16,3420.38623599,3157.27960245,,12.0,2803
28,03,17,2140.7312456,2009.17792883,,11.5,2803
28,03,18,2140.7312456,2009.17792883,,11.5,2803
28,03,19,3420.38623599,3157.27960245,,12.0,2803
28,03,20,3420.38623599,3157.27960245,,12.0,2803
28,03,21,3420.38623599,3157.27960245,,12.0,2803
28,03,22,3420.38623599,3157.27960245,,12.0,2803
28,03,23,3420.38623599,3157.27960245,,12.0,2803
28,03,24,3420.38623599,3157.27960245,,12.0,2803
28,03,25,3420.38623599,3157.27960245,,12.0,2803
28,03,26,3420.38623599,3157.27960245,,12.0,2803
28,03,27,3420.38623599,3157.27960245,,12.0,2803
28,03,28,3420.38623599,3157.27960245,,12.0,2803
28,03,29,3420.38623599,3157.27960245,,12.0,2803
28,03,30,3420.38623599,3157.27960245,,12.0,2803
28,03,31,3420.38623599,3157.27960245,,12.0,2803
28,03,32,3420.38623599,3157.27960245,,12.0,2803
28,03,33,3420.38623599,3157.27960245,,12.0,2803
28,03,34,3420.38623599,3157.27960245,,12.0,2803
28,03,35,3420.38623599,3157.27960245,,12.0,2803
28,03,36,3420.38623599,3157.27960245,,12.0,2803
28,03,37,3420.38623599,3157.27960245,,12.0,2803
28,03,45,3731.33043926,3702.62789742,,8.0,2803
28,03,52,1148.10167362,1148.10167362,1435.12709202,7.5,2803
28,03,55,621.888406543,617.104649569,,13.0,2803
28,03,63,2114.42058225,2098.15580854,2870.25418404,10.5,2803
28,03,74,6245.67310448,8113.2518269,1389.15518751,11.4,2803
28,03,80,6218.88406543,6218.88406543,4305.38127607,16.0,2803
28,03,90,1578.63980122,1722.15251043,,12.0,2803
29,01,01,1435.12709202,1435.12709202,,8.0,2901
29,01,05,1435.12709202,1435.12709202,,8.0,2901
29,01,1,11854.1497801,11851.2795259,5740.50836809,5.5,2901
29,01,28,2296.20334724,2296.20334724,,8.0,2901
29,01,29,2296.20334724,2296.20334724,,8.0,2901
29,01,3,2296.20334724,2296.20334724,,8.0,2901
29,01,45,2487.55362617,2296.20334724,,7.0,2901
29,01,50,1243.77681309,1234.20929914,,4.0,2901
29,01,52,1119.39913178,1110.78836922,458.810131319,4.33333333333,2901
29,01,74,1148.10167362,1148.10167362,574.050836809,3.0,2901
29,01,75,10332.9150626,10332.9150626,1195.93924335,16.0,2901
29,01,80,9701.45914207,9701.45914207,47.8375697341,16.0,2901
29,01,90,932.832609814,1004.58896442,,6.0,2901
29,01,91,2487.55362617,2296.20334724,,7.0,2901
29,03,01,932.832609814,889.778797054,239.18784867,0.333333333333,2903
29,03,05,932.832609814,889.778797054,239.18784867,0.333333333333,2903
29,03,1,1812.39330197,1811.2452003,555.735881539,4.53333333333,2903
29,03,10,1741.28753832,1727.89301879,687.999927915,3.0,2903
29,03,11,1741.28753832,1727.89301879,687.999927915,3.0,2903
29,03,12,1741.28753832,1727.89301879,687.999927915,3.0,2903
29,03,13,1741.28753832,1727.89301879,687.999927915,3.0,2903
29,03,14,1741.28753832,1727.89301879,687.999927915,3.0,2903
29,03,28,2487.55362617,,,12.0,2903
29,03,29,2487.55362617,,,12.0,2903
29,03,3,2487.55362617,,,12.0,2903
29,03,50,1243.77681309,1234.20929914,,9.0,2903
29,03,75,9471.83880734,9471.83880734,11959.3924335,11.0,2903
29,03,90,704.806860749,703.212275091,473.591940367,8.33333333333,2903
29,05,01,1435.12709202,1435.12709202,1148.10167362,8.0,2905
29,05,05,1435.12709202,1435.12709202,1148.10167362,8.0,2905
