mun,1,11,12,13,21,22,23,24,31,32,33,34,41,42,51,52,61,71,72,73,74,81,82,83,91,92,93,98,10,14,15,16,17,18,19,20,25,26,27,28,29,30,35,36,40,45,5,50,55,60,62,63,64,65,66,67,70,80,85,90,37,2,MUNTOTAL,share1,share11,share12,share13,share21,share22,share23,share24,share31,share32,share33,share34,share41,share42,share51,share52,share61,share71,share72,share73,share74,share81,share82,share83,share91,share92,share93,share98,share10,share14,share15,share16,share17,share18,share19,share20,share25,share26,share27,share28,share29,share30,share35,share36,share40,share45,share5,share50,share55,share60,share62,share63,share64,share65,share66,share67,share70,share80,share85,share90,share37,share2
1808,8.0,3.0,5,3.0,1.0,21.0,42.0,4.0,7.0,5.0,4.0,14.0,30.0,18,36.0,23.0,81.0,21.0,9.0,0.0,17.0,0,3,26,101.0,15.0,17.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0154142581888,0.00578034682081,0.00963391136802,0.00578034682081,0.0019267822736,0.0404624277457,0.0809248554913,0.00770712909441,0.0134874759152,0.00963391136802,0.00770712909441,0.0269749518304,0.0578034682081,0.0346820809249,0.0693641618497,0.0443159922929,0.156069364162,0.0404624277457,0.0173410404624,0.0,0.0327552986513,0.0,0.00578034682081,0.0500963391137,0.194605009634,0.028901734104,0.0327552986513,0.00963391136802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,12.0,3.0,2,6.0,4.0,8.0,21.0,6.0,5.0,4.0,6.0,26.0,39.0,40,142.0,80.5,60.0,74.0,31.0,6.0,24.0,2,5,44,159.0,25.0,48.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.5,0.0134153158189,0.00335382895472,0.00223588596982,0.00670765790945,0.00447177193963,0.00894354387926,0.0234768026831,0.00670765790945,0.00558971492454,0.00447177193963,0.00670765790945,0.0290665176076,0.0435997764114,0.0447177193963,0.158747903857,0.0899944102851,0.0670765790945,0.0827277808832,0.0346562325321,0.00670765790945,0.0268306316378,0.00223588596982,0.00558971492454,0.0491894913359,0.1777529346,0.0279485746227,0.0536612632756,0.0134153158189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,22.5,2.0,4,2.0,2.0,27.0,40.0,8.0,5.5,7.0,10.0,16.0,47.0,20,46.5,81.5,57.0,27.0,24.0,0.0,25.5,2,14,27,96.0,25.0,27.0,2,0.0,0.0,30.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.5,0.0,17.5,2.5,2.5,0.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,937.5,0.024,0.00213333333333,0.00426666666667,0.00213333333333,0.00213333333333,0.0288,0.0426666666667,0.00853333333333,0.00586666666667,0.00746666666667,0.0106666666667,0.0170666666667,0.0501333333333,0.0213333333333,0.0496,0.0869333333333,0.0608,0.0288,0.0256,0.0,0.0272,0.00213333333333,0.0149333333333,0.0288,0.1024,0.0266666666667,0.0288,0.00213333333333,0.0,0.0,0.032,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266666666667,0.0,0.00266666666667,0.0,0.0186666666667,0.00266666666667,0.00266666666667,0.0,0.016,0.0106666666667,0.016,0.0,0.0,0.0,0.0
1902,1.0,0.0,0,1.0,1.0,8.0,14.0,2.0,1.0,4.0,2.0,9.0,26.0,9,22.0,88.5,33.0,31.0,18.0,1.0,13.5,1,6,8,66.0,15.0,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,454.0,0.00220264317181,0.0,0.0,0.00220264317181,0.00220264317181,0.0176211453744,0.0308370044053,0.00440528634361,0.00220264317181,0.00881057268722,0.00440528634361,0.0198237885463,0.057268722467,0.0198237885463,0.0484581497797,0.194933920705,0.0726872246696,0.068281938326,0.0396475770925,0.00220264317181,0.0297356828194,0.00220264317181,0.0132158590308,0.0176211453744,0.145374449339,0.0330396475771,0.0462555066079,0.00440528634361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330396475771,0.0,0.0,0.0,0.0,0.0330396475771,0.0,0.0,0.0,0.011013215859,0.0,0.0330396475771,0.0,0.0,0.0
1903,4.0,1.0,1,3.0,0.0,9.0,18.0,4.0,2.0,5.0,8.0,9.0,26.0,7,14.0,39.0,44.0,11.0,11.0,0.0,8.0,1,9,19,55.0,12.0,18.0,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0103896103896,0.0025974025974,0.0025974025974,0.00779220779221,0.0,0.0233766233766,0.0467532467532,0.0103896103896,0.00519480519481,0.012987012987,0.0207792207792,0.0233766233766,0.0675324675325,0.0181818181818,0.0363636363636,0.101298701299,0.114285714286,0.0285714285714,0.0285714285714,0.0,0.0207792207792,0.0025974025974,0.0233766233766,0.0493506493506,0.142857142857,0.0311688311688,0.0467532467532,0.00519480519481,0.0,0.0,0.0779220779221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038961038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,14.5,1.0,1,2.0,0.0,37.0,20.0,1.0,7.0,9.0,1.0,9.0,19.0,11,65.5,59.0,17.0,33.5,11.0,4.0,23.5,1,0,18,67.0,24.5,34.0,9,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,17.5,150.0,0.0,2.5,12.5,30.0,2.5,92.5,5.0,107.5,2.5,0.0,207.5,32.5,0.0,0.0,0.0,0.0,1197.0,0.0121136173768,0.000835421888053,0.000835421888053,0.00167084377611,0.0,0.030910609858,0.0167084377611,0.000835421888053,0.00584795321637,0.00751879699248,0.000835421888053,0.00751879699248,0.015873015873,0.00918964076859,0.0547201336675,0.0492898913952,0.0142021720969,0.0279866332498,0.00918964076859,0.00334168755221,0.0196324143693,0.000835421888053,0.0,0.015037593985,0.0559732664996,0.0204678362573,0.0284043441938,0.00751879699248,0.0,0.0,0.0271512113617,0.0,0.0,0.0,0.0,0.0,0.0,0.00208855472013,0.0,0.0,0.0,0.0,0.0,0.0,0.0146198830409,0.125313283208,0.0,0.00208855472013,0.0104427736007,0.0250626566416,0.00208855472013,0.0772765246449,0.00417710944027,0.0898078529657,0.00208855472013,0.0,0.173350041771,0.0271512113617,0.0,0.0,0.0,0.0
2002,7.0,0.0,2,2.0,1.0,21.0,23.0,5.0,1.0,4.0,7.0,9.0,18.0,14,65.0,24.5,35.0,36.0,6.0,0.0,14.0,0,1,23,90.0,7.0,29.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0155555555556,0.0,0.00444444444444,0.00444444444444,0.00222222222222,0.0466666666667,0.0511111111111,0.0111111111111,0.00222222222222,0.00888888888889,0.0155555555556,0.02,0.04,0.0311111111111,0.144444444444,0.0544444444444,0.0777777777778,0.08,0.0133333333333,0.0,0.0311111111111,0.0,0.00222222222222,0.0511111111111,0.2,0.0155555555556,0.0644444444444,0.00666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,7.0,0.0,2,2.0,1.0,21.0,23.0,5.0,1.0,4.0,7.0,9.0,18.0,14,70.0,37.0,35.0,36.0,6.0,0.0,71.5,0,1,23,90.0,7.0,29.0,3,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,5.0,0.0,15.0,72.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,712.5,0.00982456140351,0.0,0.00280701754386,0.00280701754386,0.00140350877193,0.0294736842105,0.0322807017544,0.00701754385965,0.00140350877193,0.00561403508772,0.00982456140351,0.0126315789474,0.0252631578947,0.019649122807,0.0982456140351,0.0519298245614,0.0491228070175,0.0505263157895,0.00842105263158,0.0,0.100350877193,0.0,0.00140350877193,0.0322807017544,0.126315789474,0.00982456140351,0.040701754386,0.00421052631579,0.0,0.0,0.00350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736842105263,0.00701754385965,0.0,0.0210526315789,0.101754385965,0.0,0.0,0.0,0.00350877192982,0.00350877192982,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0
2101,255.0,2.0,9,69.5,170.5,94.0,117.0,271.0,272.0,633.0,36.0,108.0,187.0,72,987.0,844.5,57.5,143.0,166.5,13.0,417.0,15,412,150,480.5,22.0,167.5,44,0.0,87.5,812.5,0.0,332.5,352.5,152.5,15.0,170.0,262.5,117.5,37.5,142.5,0.0,15.0,20.0,60.0,215.0,0.0,295.0,82.5,292.5,0.0,100.0,257.5,157.5,7.5,7.5,250.0,170.0,270.0,0.0,0.0,0.0,10898.0,0.0233987887686,0.00018351991191,0.000825839603597,0.00637731693889,0.0156450724904,0.00862543585979,0.0107359148468,0.0248669480639,0.0249587080198,0.0580840521197,0.00330335841439,0.00991007524316,0.0171591117636,0.00660671682878,0.0905670765278,0.0774912828042,0.00527619746743,0.0131216737016,0.0152780326665,0.00119287942742,0.0382639016333,0.00137639933933,0.0378051018536,0.0137639933933,0.0440906588365,0.00201871903101,0.0153697926225,0.00403743806203,0.0,0.00802899614608,0.0745549642136,0.0,0.0305101853551,0.0323453844742,0.0139933932832,0.00137639933933,0.0155991925124,0.0240869884382,0.0107817948247,0.00344099834832,0.0130757937236,0.0,0.00137639933933,0.0018351991191,0.00550559735731,0.0197283905304,0.0,0.0270691870068,0.00757019636631,0.0268397871169,0.0,0.00917599559552,0.0236281886585,0.0144521930629,0.000688199669664,0.000688199669664,0.0229399889888,0.0155991925124,0.0247751881079,0.0,0.0,0.0
2102,10.0,3.0,4,1.0,0.0,2.0,12.0,1.0,12.0,0.0,0.0,4.0,7.0,3,21.0,22.5,8.0,19.0,17.0,3.0,12.0,3,8,10,104.0,5.0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.5,0.0328407224959,0.00985221674877,0.0131362889984,0.00328407224959,0.0,0.00656814449918,0.0394088669951,0.00328407224959,0.0394088669951,0.0,0.0,0.0131362889984,0.0229885057471,0.00985221674877,0.0689655172414,0.0738916256158,0.0262725779967,0.0623973727422,0.055829228243,0.00985221674877,0.0394088669951,0.00985221674877,0.0262725779967,0.0328407224959,0.341543513957,0.0164203612479,0.0361247947455,0.00656814449918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,38.0,0.0,2,9.0,45.0,47.0,131.5,483.0,75.0,242.5,5.0,61.5,90.0,45,462.5,234.5,5.0,74.0,122.0,5.0,108.0,2,265,87,374.0,0.0,73.5,22,0.0,37.5,35.0,0.0,5.0,2.5,0.0,52.5,82.5,55.0,0.0,50.0,0.0,0.0,15.0,15.0,0.0,120.0,0.0,157.5,152.5,70.0,15.0,302.5,0.0,7.5,0.0,2.5,20.0,0.0,117.5,0.0,0.0,0.0,4424.0,0.00858951175407,0.0,0.000452079566004,0.00203435804702,0.0101717902351,0.0106238698011,0.0297242314647,0.10917721519,0.0169529837251,0.0548146473779,0.00113019891501,0.0139014466546,0.0203435804702,0.0101717902351,0.104543399638,0.0530063291139,0.00113019891501,0.0167269439421,0.0275768535262,0.00113019891501,0.0244122965642,0.000452079566004,0.0599005424955,0.0196654611212,0.0845388788427,0.0,0.0166139240506,0.00497287522604,0.0,0.00847649186257,0.00791139240506,0.0,0.00113019891501,0.000565099457505,0.0,0.0118670886076,0.0186482820976,0.0124321880651,0.0,0.0113019891501,0.0,0.0,0.00339059674503,0.00339059674503,0.0,0.0271247739602,0.0,0.0356012658228,0.0344710669078,0.0158227848101,0.00339059674503,0.068377034358,0.0,0.00169529837251,0.0,0.000565099457505,0.00452079566004,0.0,0.0265596745027,0.0,0.0,0.0
2104,9.0,0.0,0,5.0,3.0,4.0,12.0,6.0,5.0,4.0,2.0,4.0,22.0,4,17.5,29.5,17.0,6.0,13.0,0.0,9.0,0,21,12,58.0,16.0,25.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0289389067524,0.0,0.0,0.016077170418,0.0096463022508,0.0128617363344,0.0385852090032,0.0192926045016,0.016077170418,0.0128617363344,0.0064308681672,0.0128617363344,0.0707395498392,0.0128617363344,0.056270096463,0.0948553054662,0.0546623794212,0.0192926045016,0.0418006430868,0.0,0.0289389067524,0.0,0.0675241157556,0.0385852090032,0.186495176849,0.0514469453376,0.08038585209,0.0225080385852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,22.0,2.0,4,2.0,18.0,9.0,45.0,28.0,19.0,4.0,3.0,19.0,44.0,19,58.5,93.5,54.0,76.0,57.0,2.0,29.0,2,167,67,268.0,23.0,53.0,19,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,17.5,0.0,0.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1424.5,0.015444015444,0.001404001404,0.002808002808,0.001404001404,0.012636012636,0.00631800631801,0.03159003159,0.019656019656,0.013338013338,0.002808002808,0.002106002106,0.013338013338,0.030888030888,0.013338013338,0.041067041067,0.0656370656371,0.037908037908,0.0533520533521,0.040014040014,0.001404001404,0.020358020358,0.001404001404,0.117234117234,0.047034047034,0.188136188136,0.016146016146,0.037206037206,0.013338013338,0.0,0.0,0.11583011583,0.0,0.0,0.0,0.0,0.0,0.01053001053,0.0,0.0,0.012285012285,0.0,0.0,0.0,0.01053001053,0.0,0.001755001755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001755001755,0.0,0.0,0.0
2106,11.0,2.0,2,2.0,1.0,6.0,14.0,2.0,9.0,1.0,5.0,8.0,24.0,8,23.0,18.0,15.0,59.0,63.0,4.0,6.0,0,22,38,132.0,12.0,45.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0195729537367,0.00355871886121,0.00355871886121,0.00355871886121,0.0017793594306,0.0106761565836,0.0249110320285,0.00355871886121,0.0160142348754,0.0017793594306,0.00889679715302,0.0142348754448,0.0427046263345,0.0142348754448,0.0409252669039,0.0320284697509,0.0266903914591,0.104982206406,0.112099644128,0.00711743772242,0.0106761565836,0.0,0.0391459074733,0.067615658363,0.23487544484,0.0213523131673,0.0800711743772,0.0266903914591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266903914591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,7.0,0.0,0,1.0,37.5,4.0,14.0,178.0,5.0,152.0,2.0,7.0,13.0,9,18.0,39.5,14.0,18.0,22.0,2.0,12.0,1,108,27,87.0,2.0,36.0,6,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,0.00688298918387,0.0,0.0,0.000983284169125,0.0368731563422,0.0039331366765,0.0137659783677,0.175024582104,0.00491642084562,0.149459193707,0.00196656833825,0.00688298918387,0.0127826941986,0.00884955752212,0.0176991150442,0.0388397246804,0.0137659783677,0.0176991150442,0.0216322517207,0.00196656833825,0.0117994100295,0.000983284169125,0.106194690265,0.0265486725664,0.0855457227139,0.00196656833825,0.0353982300885,0.00589970501475,0.0,0.0,0.0,0.0,0.0147492625369,0.0,0.0,0.0,0.0,0.0,0.0,0.147492625369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294985250737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,10.0,3.0,4,1.0,0.0,2.0,12.0,1.0,12.0,0.0,0.0,4.0,7.0,3,21.0,20.0,8.0,19.0,17.0,3.0,12.0,3,8,10,104.0,5.0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0331125827815,0.00993377483444,0.0132450331126,0.00331125827815,0.0,0.00662251655629,0.0397350993377,0.00331125827815,0.0397350993377,0.0,0.0,0.0132450331126,0.023178807947,0.00993377483444,0.0695364238411,0.0662251655629,0.0264900662252,0.0629139072848,0.0562913907285,0.00993377483444,0.0397350993377,0.00993377483444,0.0264900662252,0.0331125827815,0.344370860927,0.0165562913907,0.0364238410596,0.00662251655629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,47.5,3.0,10,7.0,6.0,63.0,97.0,35.0,23.0,19.0,21.0,46.0,87.0,41,217.0,200.0,154.0,55.0,78.0,4.0,53.0,6,11,67,251.0,133.0,63.0,15,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,32.5,5.0,0.0,0.0,0.0,52.5,45.0,0.0,0.0,2.5,17.5,55.0,0.0,0.0,0.0,2090.0,0.0227272727273,0.00143540669856,0.00478468899522,0.00334928229665,0.00287081339713,0.0301435406699,0.0464114832536,0.0167464114833,0.011004784689,0.00909090909091,0.01004784689,0.022009569378,0.0416267942584,0.0196172248804,0.103827751196,0.0956937799043,0.0736842105263,0.0263157894737,0.0373205741627,0.00191387559809,0.0253588516746,0.00287081339713,0.00526315789474,0.0320574162679,0.12009569378,0.0636363636364,0.0301435406699,0.00717703349282,0.0,0.0,0.0311004784689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011961722488,0.0,0.0155502392344,0.00239234449761,0.0,0.0,0.0,0.0251196172249,0.0215311004785,0.0,0.0,0.0011961722488,0.00837320574163,0.0263157894737,0.0,0.0,0.0
2202,45.0,3.0,10,7.0,6.0,58.0,97.0,35.0,23.0,19.0,21.0,46.0,87.0,41,82.0,100.0,154.0,55.0,78.0,4.0,48.0,6,11,67,251.0,133.0,63.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,0.0287539936102,0.00191693290735,0.00638977635783,0.00447284345048,0.0038338658147,0.0370607028754,0.0619808306709,0.0223642172524,0.014696485623,0.0121405750799,0.0134185303514,0.029392971246,0.0555910543131,0.0261980830671,0.0523961661342,0.0638977635783,0.0984025559105,0.0351437699681,0.0498402555911,0.00255591054313,0.0306709265176,0.0038338658147,0.00702875399361,0.0428115015974,0.160383386581,0.0849840255591,0.0402555910543,0.00958466453674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,8.0,2.0,0,0.0,1.0,5.0,17.0,3.0,4.0,5.0,2.0,5.0,13.0,2,16.0,13.5,37.0,4.0,3.0,0.0,2.0,3,0,5,38.0,26.0,10.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.5,0.035010940919,0.00875273522976,0.0,0.0,0.00437636761488,0.0218818380744,0.074398249453,0.0131291028446,0.0175054704595,0.0218818380744,0.00875273522976,0.0218818380744,0.0568927789934,0.00875273522976,0.0700218818381,0.0590809628009,0.161925601751,0.0175054704595,0.0131291028446,0.0,0.00875273522976,0.0131291028446,0.0,0.0218818380744,0.166301969365,0.113785557987,0.0437636761488,0.0175054704595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,45.0,3.0,10,7.0,6.0,58.0,97.0,35.0,23.0,19.0,21.0,46.0,87.0,41,82.0,102.5,154.0,55.0,78.0,4.0,48.0,6,11,67,251.0,133.0,63.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.5,0.0287081339713,0.00191387559809,0.00637958532695,0.00446570972887,0.00382775119617,0.0370015948963,0.0618819776715,0.0223285486443,0.014673046252,0.0121212121212,0.0133971291866,0.029346092504,0.0555023923445,0.0261562998405,0.052312599681,0.0653907496013,0.0982456140351,0.0350877192982,0.0497607655502,0.00255183413078,0.0306220095694,0.00382775119617,0.00701754385965,0.0427432216906,0.160127591707,0.0848484848485,0.0401913875598,0.00956937799043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,19.0,2.0,0,2.0,1.0,23.0,42.0,0.0,2.0,9.0,5.0,5.0,12.0,2,22.0,38.5,34.0,9.0,7.0,0.0,4.0,4,0,9,41.0,18.0,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,344.5,0.055152394775,0.00580551523948,0.0,0.00580551523948,0.00290275761974,0.066763425254,0.121915820029,0.0,0.00580551523948,0.0261248185776,0.0145137880987,0.0145137880987,0.0348330914369,0.00580551523948,0.0638606676343,0.11175616836,0.0986937590711,0.0261248185776,0.0203193033382,0.0,0.011611030479,0.011611030479,0.0,0.0261248185776,0.119013062409,0.0522496371553,0.0348330914369,0.00580551523948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725689404935,0.0,0.0,0.0,0.0,0.0435413642961,0.0,0.0,0.0,0.0,0.0,0.00725689404935,0.0,0.0,0.0
2206,8.0,2.0,0,0.0,1.0,5.0,17.0,3.0,4.0,5.0,2.0,5.0,13.0,2,16.0,11.0,37.0,4.0,3.0,0.0,2.0,3,0,5,38.0,26.0,10.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0353982300885,0.00884955752212,0.0,0.0,0.00442477876106,0.0221238938053,0.0752212389381,0.0132743362832,0.0176991150442,0.0221238938053,0.00884955752212,0.0221238938053,0.0575221238938,0.00884955752212,0.070796460177,0.0486725663717,0.163716814159,0.0176991150442,0.0132743362832,0.0,0.00884955752212,0.0132743362832,0.0,0.0221238938053,0.16814159292,0.115044247788,0.0442477876106,0.0176991150442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
