HS6,1996DFLines,1996AvgRate,1996NumLines,1997DFLines,1997AvgRate,1997NumLines,1998DFLines,1998AvgRate,1998NumLines,1999DFLines,1999AvgRate,1999NumLines,2000DFLines,2000AvgRate,2000NumLines,2001DFLines,2001AvgRate,2001NumLines,2002DFLines,2002AvgRate,2002NumLines,2003DFLines,2003AvgRate,2003NumLines,2004DFLines,2004AvgRate,2004NumLines,2005DFLines,2005AvgRate,2005NumLines,2006DFLines,2006AvgRate,2006NumLines,Base,duty2007,duty2008,duty2009,duty2010,duty2011,duty2012,duty2013,duty2014,duty2015
'848490,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'848510,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'848590,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850110,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850120,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850131,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850132,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850133,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850134,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850140,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850151,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850152,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850153,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850161,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850162,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850163,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850164,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850211,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850212,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850213,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850220,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850231,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850239,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850240,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850300,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850410,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850421,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,,5.5,2.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850422,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850423,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850431,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850432,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850433,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850434,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850440,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,,3.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850450,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850490,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850511,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850519,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850520,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850530,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850590,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850610,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,,16.0,6.0,16.0,5.80808080808,4.94949494949,4.09090909091,3.23232323232,2.37373737374,1.51515151515,1.21212121212,0.909090909091,0.606060606061
'850630,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,,16.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850640,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850650,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850660,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850680,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,,14.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850690,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850710,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,11.6666666667,9.33333333333,7.0,4.66666666667,2.33333333333,0.0,0.0,0.0,0.0
'850720,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,11.6666666667,9.33333333333,7.0,4.66666666667,2.33333333333,0.0,0.0,0.0,0.0
'850730,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850740,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850780,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850790,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850810,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850820,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850880,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'850910,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'850920,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'850930,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'850940,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,,20.0,2.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'850980,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'850990,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,12.7272727273,11.4545454545,10.1818181818,8.90909090909,7.63636363636,6.36363636364,5.09090909091,3.81818181818,2.54545454545
'851010,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'851020,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'851030,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636
'851090,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,12.7272727273,11.4545454545,10.1818181818,8.90909090909,7.63636363636,6.36363636364,5.09090909091,3.81818181818,2.54545454545
'851110,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851120,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851130,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851140,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851150,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851180,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851190,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851210,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,12.7272727273,11.4545454545,10.1818181818,8.90909090909,7.63636363636,6.36363636364,5.09090909091,3.81818181818,2.54545454545
'851220,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,,14.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851230,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851240,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851290,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851310,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851390,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851410,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851420,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851430,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851440,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851490,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851511,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851519,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851521,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851529,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851531,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851539,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'851580,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
