occ,mun,inctot,educdo,edu10
12,2108,3.03931315705,16.0,
12,2201,4.93402097915,16.725,13.45
12,2202,4.93402097915,16.725,13.45
12,2204,4.93402097915,16.725,13.45
12,2301,15.6942533147,14.75,12.6041666667
12,2302,1.82358789423,15.0,14.625
12,2303,15.6942533147,14.75,12.6041666667
12,2304,7.90221420832,11.5,
12,2305,1.82358789423,15.0,14.625
12,2306,1.82358789423,15.0,14.625
12,2401,2.35546769671,16.625,9.0
12,2402,2.35546769671,16.625,9.0
12,2403,3.4952101306,17.0,15.625
12,2404,2.12751920993,17.0,
12,2501,6.19158149366,15.4754901961,14.8827160494
12,2502,3.34324447275,13.0,16.5
12,2504,2.9165249055,15.3333333333,15.0
12,2505,2.72525079749,13.3333333333,
12,2507,3.43442386746,14.0,
12,2509,2.12751920993,15.0,
12,2601,3.03931315705,17.25,
12,2602,3.03931315705,17.25,
12,2603,3.03931315705,17.25,
12,2701,2.82929320294,16.7154278306,15.6666666667
12,2702,2.63676582933,12.1258865248,14.0
12,2703,3.72868464131,16.5284090909,16.0
12,2801,2.74629993136,15.7635044856,16.375
12,2802,3.89078973926,17.8034712482,14.0
12,2803,3.89078973926,17.8034712482,14.0
12,2901,3.22147835965,15.4418789809,
12,2902,6.94113410191,14.1891891892,14.75
12,2903,3.4581255071,14.487654321,11.5
12,2904,4.2681926226,15.0939635535,
12,2905,2.73538184134,9.0,
12,3002,1.82358789423,15.0,
12,3003,1.82358789423,15.0,
12,3101,3.28245820961,13.0,
12,3102,2.12751920993,17.0,7.0
12,3103,2.12751920993,17.0,7.0
12,3201,4.79350340086,15.4833333333,14.4338842975
12,3202,6.44995109546,13.9891304348,14.9602272727
12,3203,5.94302618863,14.9038461538,14.2045454545
12,3204,3.59652056917,12.3333333333,14.0625
12,3205,4.55896973557,14.0,16.5
12,3206,4.61637898409,14.8888888889,13.15
12,3207,0.607862631409,15.0,13.5
13,101,7.87539349242,14.9850230415,15.0153301887
13,201,2.44664709142,17.0,13.8289473684
13,202,0.303931315705,7.0,7.5
13,204,1.82358789423,15.0,13.0
13,205,0.303931315705,7.0,7.5
13,206,1.82358789423,15.0,13.0
13,207,2.44664709142,17.0,13.8289473684
13,210,0.303931315705,7.0,7.5
13,301,0.455896973557,8.0,15.5
13,302,0.455896973557,8.0,15.5
13,304,0.455896973557,8.0,15.5
13,305,0.455896973557,8.0,15.5
13,401,20.8540301333,9.85714285714,12.54
13,402,1.51965657852,10.0,10.3333333333
13,406,20.8540301333,9.85714285714,12.54
13,407,20.8540301333,9.85714285714,12.54
13,408,20.8540301333,9.85714285714,12.54
13,409,1.51965657852,10.0,10.3333333333
13,410,1.51965657852,10.0,10.3333333333
13,502,0.911793947114,4.0,11.5625
13,503,0.911793947114,4.0,11.5625
13,504,0.911793947114,4.0,11.5625
13,505,0.911793947114,4.0,11.5625
13,601,1.86790570967,10.0200873722,13.9895833333
13,602,1.15077130549,5.28373450036,14.05
13,603,1.44463822497,7.64906666667,16.1666666667
13,604,0.817237537784,6.44444444444,10.15625
13,605,1.15077130549,5.28373450036,14.05
13,606,0.817237537784,6.44444444444,10.15625
13,607,1.44463822497,7.64906666667,16.1666666667
13,801,2.76577497291,11.3125,12.1071428571
13,802,4.55896973557,9.66666666667,15.4166666667
13,901,0.813071011419,7.04680548437,13.4471153846
13,902,0.813071011419,7.04680548437,13.4471153846
13,903,2.26499907173,13.7799631418,10.7083333333
13,904,2.26499907173,13.7799631418,10.7083333333
13,1001,5.54674651161,16.5,12.375
13,1002,5.54674651161,16.5,12.375
13,1003,5.54674651161,16.5,12.375
13,1004,5.54674651161,16.5,12.375
13,1005,5.54674651161,16.5,12.375
