mun,1,2,3,11,12,13,14,21,22,23,24,25,26,31,32,33,34,35,36,37,41,42,43,44,51,52,53,54,61,62,63,71,72,73,74,75,81,82,83,91,92,93,94,95,96,98,MUNTOTAL,share1,share2,share3,share11,share12,share13,share14,share21,share22,share23,share24,share25,share26,share31,share32,share33,share34,share35,share36,share37,share41,share42,share43,share44,share51,share52,share53,share54,share61,share62,share63,share71,share72,share73,share74,share75,share81,share82,share83,share91,share92,share93,share94,share95,share96,share98
2001,1,2,16,9,3,5,13,1,12,40,2,2,8,15,15,22,23,2,5,0,36,68,7,0,226,108,18,61,73,3,0,126,14,2,15,32,12,0,55,260,13,19,4,0,25,38,1411,0.000708717221828,0.00141743444366,0.0113394755493,0.00637845499646,0.00212615166549,0.00354358610914,0.00921332388377,0.000708717221828,0.00850460666194,0.0283486888731,0.00141743444366,0.00141743444366,0.00566973777463,0.0106307583274,0.0106307583274,0.0155917788802,0.0163004961021,0.00141743444366,0.00354358610914,0.0,0.0255138199858,0.0481927710843,0.0049610205528,0.0,0.160170092133,0.0765414599575,0.0127569099929,0.0432317505315,0.0517363571935,0.00212615166549,0.0,0.0892983699504,0.0099220411056,0.00141743444366,0.0106307583274,0.0226789510985,0.00850460666194,0.0,0.0389794472006,0.184266477675,0.00921332388377,0.0134656272147,0.00283486888731,0.0,0.0177179305457,0.0269312544295
2002,0,0,4,3,0,8,14,6,3,42,5,2,5,14,10,13,19,3,2,0,29,50,8,2,161,99,16,62,47,3,0,139,28,1,13,26,4,1,58,198,10,25,3,0,15,33,1184,0.0,0.0,0.00337837837838,0.00253378378378,0.0,0.00675675675676,0.0118243243243,0.00506756756757,0.00253378378378,0.035472972973,0.00422297297297,0.00168918918919,0.00422297297297,0.0118243243243,0.00844594594595,0.0109797297297,0.0160472972973,0.00253378378378,0.00168918918919,0.0,0.0244932432432,0.0422297297297,0.00675675675676,0.00168918918919,0.13597972973,0.0836148648649,0.0135135135135,0.0523648648649,0.0396959459459,0.00253378378378,0.0,0.117398648649,0.0236486486486,0.000844594594595,0.0109797297297,0.0219594594595,0.00337837837838,0.000844594594595,0.0489864864865,0.16722972973,0.00844594594595,0.0211148648649,0.00253378378378,0.0,0.0126689189189,0.0278716216216
2003,0,0,4,3,0,8,14,6,3,42,5,2,5,14,10,13,19,3,2,0,29,50,8,2,161,99,16,62,47,3,0,139,28,1,13,26,4,1,58,198,10,25,3,0,15,33,1184,0.0,0.0,0.00337837837838,0.00253378378378,0.0,0.00675675675676,0.0118243243243,0.00506756756757,0.00253378378378,0.035472972973,0.00422297297297,0.00168918918919,0.00422297297297,0.0118243243243,0.00844594594595,0.0109797297297,0.0160472972973,0.00253378378378,0.00168918918919,0.0,0.0244932432432,0.0422297297297,0.00675675675676,0.00168918918919,0.13597972973,0.0836148648649,0.0135135135135,0.0523648648649,0.0396959459459,0.00253378378378,0.0,0.117398648649,0.0236486486486,0.000844594594595,0.0109797297297,0.0219594594595,0.00337837837838,0.000844594594595,0.0489864864865,0.16722972973,0.00844594594595,0.0211148648649,0.00253378378378,0.0,0.0126689189189,0.0278716216216
2101,3,4,84,4,8,41,33,66,79,212,62,11,46,194,114,149,71,36,60,7,230,296,74,39,281,693,80,372,105,3,1,261,306,16,126,182,913,28,371,1330,68,254,13,4,118,143,7591,0.000395204847846,0.000526939797128,0.0110657357397,0.000526939797128,0.00105387959426,0.00540113292056,0.00434725332631,0.00869450665261,0.0104070609933,0.0279278092478,0.00816756685549,0.0014490844421,0.00605980766697,0.0255565801607,0.0150177842182,0.019628507443,0.00935318139903,0.00474245817415,0.00790409695692,0.000922144644974,0.0302990383349,0.0389935449875,0.00974838624687,0.005137663022,0.0370175207483,0.0912923198525,0.0105387959426,0.0490054011329,0.0138321696746,0.000395204847846,0.000131734949282,0.0343828217626,0.0403108944803,0.00210775918851,0.0165986036095,0.0239757607693,0.120274008695,0.0036885785799,0.0488736661836,0.175207482545,0.00895797655118,0.0334606771176,0.00171255434067,0.000526939797128,0.0155447240153,0.0188380977473
2102,0,1,15,0,0,1,4,2,2,20,0,0,2,10,2,5,3,2,5,0,13,28,3,1,28,38,8,25,50,1,0,26,17,2,5,11,16,0,21,135,90,12,0,0,6,10,620,0.0,0.00161290322581,0.0241935483871,0.0,0.0,0.00161290322581,0.00645161290323,0.00322580645161,0.00322580645161,0.0322580645161,0.0,0.0,0.00322580645161,0.0161290322581,0.00322580645161,0.00806451612903,0.00483870967742,0.00322580645161,0.00806451612903,0.0,0.0209677419355,0.0451612903226,0.00483870967742,0.00161290322581,0.0451612903226,0.0612903225806,0.0129032258065,0.0403225806452,0.0806451612903,0.00161290322581,0.0,0.041935483871,0.0274193548387,0.00322580645161,0.00806451612903,0.0177419354839,0.0258064516129,0.0,0.0338709677419,0.217741935484,0.145161290323,0.0193548387097,0.0,0.0,0.00967741935484,0.0161290322581
2103,4,2,42,2,4,11,15,11,15,78,29,4,16,108,35,113,38,18,31,4,133,160,57,16,212,320,25,202,23,1,0,188,232,11,75,114,565,21,260,848,8,192,5,2,78,84,4412,0.00090661831369,0.000453309156845,0.00951949229374,0.000453309156845,0.00090661831369,0.00249320036265,0.00339981867634,0.00249320036265,0.00339981867634,0.017679057117,0.00657298277425,0.00090661831369,0.00362647325476,0.0244786944696,0.00793291024479,0.0256119673617,0.00861287398005,0.0040797824116,0.0070262919311,0.00090661831369,0.0301450589302,0.0362647325476,0.0129193109701,0.00362647325476,0.0480507706256,0.0725294650952,0.00566636446056,0.0457842248413,0.00521305530372,0.000226654578422,0.0,0.0426110607434,0.052583862194,0.00249320036265,0.0169990933817,0.0258386219402,0.128059836809,0.00475974614687,0.0589301903898,0.192203082502,0.00181323662738,0.0435176790571,0.00113327289211,0.000453309156845,0.017679057117,0.0190389845875
2104,0,0,12,0,0,3,3,3,6,36,3,0,3,12,10,9,5,6,12,0,26,25,6,0,17,67,7,37,37,0,0,33,45,1,9,20,42,0,32,137,67,25,0,0,8,12,776,0.0,0.0,0.0154639175258,0.0,0.0,0.00386597938144,0.00386597938144,0.00386597938144,0.00773195876289,0.0463917525773,0.00386597938144,0.0,0.00386597938144,0.0154639175258,0.0128865979381,0.0115979381443,0.00644329896907,0.00773195876289,0.0154639175258,0.0,0.0335051546392,0.0322164948454,0.00773195876289,0.0,0.0219072164948,0.0863402061856,0.0090206185567,0.0476804123711,0.0476804123711,0.0,0.0,0.0425257731959,0.0579896907216,0.00128865979381,0.0115979381443,0.0257731958763,0.0541237113402,0.0,0.0412371134021,0.176546391753,0.0863402061856,0.0322164948454,0.0,0.0,0.0103092783505,0.0154639175258
2105,1,0,20,4,2,10,12,6,10,69,9,2,4,26,16,44,12,5,28,1,42,91,15,3,120,296,49,136,107,2,0,140,80,3,32,50,155,1,126,604,71,99,3,1,41,21,2569,0.000389256520047,0.0,0.00778513040093,0.00155702608019,0.000778513040093,0.00389256520047,0.00467107824056,0.00233553912028,0.00389256520047,0.0268586998832,0.00350330868042,0.000778513040093,0.00155702608019,0.0101206695212,0.00622810432075,0.0171272868821,0.00467107824056,0.00194628260023,0.0108991825613,0.000389256520047,0.016348773842,0.0354223433243,0.0058388478007,0.00116776956014,0.0467107824056,0.115219929934,0.0190735694823,0.0529388867264,0.041650447645,0.000778513040093,0.0,0.0544959128065,0.0311405216037,0.00116776956014,0.0124562086415,0.0194628260023,0.0603347606072,0.000389256520047,0.0490463215259,0.235110938108,0.0276372129233,0.0385363954846,0.00116776956014,0.000389256520047,0.0159595173219,0.00817438692098
2106,3,0,13,0,1,3,5,5,6,17,7,0,2,18,15,16,5,6,8,2,28,32,9,7,23,73,8,84,33,0,0,137,81,1,9,19,45,0,72,441,45,38,0,0,18,17,1352,0.00221893491124,0.0,0.00961538461538,0.0,0.000739644970414,0.00221893491124,0.00369822485207,0.00369822485207,0.00443786982249,0.012573964497,0.0051775147929,0.0,0.00147928994083,0.0133136094675,0.0110946745562,0.0118343195266,0.00369822485207,0.00443786982249,0.00591715976331,0.00147928994083,0.0207100591716,0.0236686390533,0.00665680473373,0.0051775147929,0.0170118343195,0.0539940828402,0.00591715976331,0.0621301775148,0.0244082840237,0.0,0.0,0.101331360947,0.0599112426036,0.000739644970414,0.00665680473373,0.0140532544379,0.0332840236686,0.0,0.0532544378698,0.326183431953,0.0332840236686,0.0281065088757,0.0,0.0,0.0133136094675,0.012573964497
2107,0,0,5,1,0,7,0,2,2,10,1,0,1,16,9,17,9,0,6,1,26,21,10,1,44,51,13,46,16,1,0,44,49,1,16,23,224,26,62,223,9,52,0,0,16,16,1077,0.0,0.0,0.00464252553389,0.000928505106778,0.0,0.00649953574745,0.0,0.00185701021356,0.00185701021356,0.00928505106778,0.000928505106778,0.0,0.000928505106778,0.0148560817084,0.008356545961,0.0157845868152,0.008356545961,0.0,0.00557103064067,0.000928505106778,0.0241411327762,0.0194986072423,0.00928505106778,0.000928505106778,0.0408542246982,0.0473537604457,0.0120705663881,0.0427112349118,0.0148560817084,0.000928505106778,0.0,0.0408542246982,0.0454967502321,0.000928505106778,0.0148560817084,0.0213556174559,0.207985143918,0.0241411327762,0.0575673166202,0.207056638812,0.008356545961,0.0482822655525,0.0,0.0,0.0148560817084,0.0148560817084
2108,0,1,15,0,0,1,4,2,2,20,0,0,2,10,2,5,3,2,5,0,13,28,3,1,28,38,8,25,50,1,0,26,17,2,5,11,16,0,21,135,90,12,0,0,6,10,620,0.0,0.00161290322581,0.0241935483871,0.0,0.0,0.00161290322581,0.00645161290323,0.00322580645161,0.00322580645161,0.0322580645161,0.0,0.0,0.00322580645161,0.0161290322581,0.00322580645161,0.00806451612903,0.00483870967742,0.00322580645161,0.00806451612903,0.0,0.0209677419355,0.0451612903226,0.00483870967742,0.00161290322581,0.0451612903226,0.0612903225806,0.0129032258065,0.0403225806452,0.0806451612903,0.00161290322581,0.0,0.041935483871,0.0274193548387,0.00322580645161,0.00806451612903,0.0177419354839,0.0258064516129,0.0,0.0338709677419,0.217741935484,0.145161290323,0.0193548387097,0.0,0.0,0.00967741935484,0.0161290322581
2201,2,5,61,7,5,13,19,26,38,183,17,1,28,49,71,59,19,4,22,1,122,169,27,7,112,330,13,141,468,3,0,172,85,7,18,75,35,0,171,605,349,108,0,6,61,79,3793,0.00052728710783,0.00131821776958,0.0160822567888,0.00184550487741,0.00131821776958,0.0034273662009,0.00500922752439,0.00685473240179,0.0100184550488,0.0482467703665,0.00448194041656,0.000263643553915,0.00738201950962,0.0129185341418,0.018718692328,0.015554969681,0.00500922752439,0.00105457421566,0.00580015818613,0.000263643553915,0.0321645135776,0.0445557606117,0.00711837595571,0.00184550487741,0.0295280780385,0.087002372792,0.0034273662009,0.037173741102,0.123385183232,0.000790930661745,0.0,0.0453466912734,0.0224097020828,0.00184550487741,0.00474558397047,0.0197732665436,0.00922752438703,0.0,0.0450830477195,0.159504350119,0.0920116003164,0.0284735038228,0.0,0.00158186132349,0.0160822567888,0.0208278407593
2202,2,5,61,7,5,13,19,26,38,183,17,1,28,49,71,59,19,4,22,1,122,169,27,7,112,330,13,141,468,3,0,172,85,7,18,75,35,0,171,605,349,108,0,6,61,79,3793,0.00052728710783,0.00131821776958,0.0160822567888,0.00184550487741,0.00131821776958,0.0034273662009,0.00500922752439,0.00685473240179,0.0100184550488,0.0482467703665,0.00448194041656,0.000263643553915,0.00738201950962,0.0129185341418,0.018718692328,0.015554969681,0.00500922752439,0.00105457421566,0.00580015818613,0.000263643553915,0.0321645135776,0.0445557606117,0.00711837595571,0.00184550487741,0.0295280780385,0.087002372792,0.0034273662009,0.037173741102,0.123385183232,0.000790930661745,0.0,0.0453466912734,0.0224097020828,0.00184550487741,0.00474558397047,0.0197732665436,0.00922752438703,0.0,0.0450830477195,0.159504350119,0.0920116003164,0.0284735038228,0.0,0.00158186132349,0.0160822567888,0.0208278407593
2203,0,0,8,4,0,0,3,4,4,40,1,0,1,2,14,6,3,0,5,0,4,13,1,0,21,37,1,22,64,2,0,24,2,0,0,9,4,0,7,74,20,12,0,0,9,9,430,0.0,0.0,0.0186046511628,0.0093023255814,0.0,0.0,0.00697674418605,0.0093023255814,0.0093023255814,0.093023255814,0.00232558139535,0.0,0.00232558139535,0.0046511627907,0.0325581395349,0.0139534883721,0.00697674418605,0.0,0.0116279069767,0.0,0.0093023255814,0.0302325581395,0.00232558139535,0.0,0.0488372093023,0.0860465116279,0.00232558139535,0.0511627906977,0.148837209302,0.0046511627907,0.0,0.0558139534884,0.0046511627907,0.0,0.0,0.0209302325581,0.0093023255814,0.0,0.0162790697674,0.172093023256,0.046511627907,0.0279069767442,0.0,0.0,0.0209302325581,0.0209302325581
2204,2,5,61,7,5,13,19,26,38,183,17,1,28,49,71,59,19,4,22,1,122,169,27,7,112,330,13,141,468,3,0,172,85,7,18,75,35,0,171,605,349,108,0,6,61,79,3793,0.00052728710783,0.00131821776958,0.0160822567888,0.00184550487741,0.00131821776958,0.0034273662009,0.00500922752439,0.00685473240179,0.0100184550488,0.0482467703665,0.00448194041656,0.000263643553915,0.00738201950962,0.0129185341418,0.018718692328,0.015554969681,0.00500922752439,0.00105457421566,0.00580015818613,0.000263643553915,0.0321645135776,0.0445557606117,0.00711837595571,0.00184550487741,0.0295280780385,0.087002372792,0.0034273662009,0.037173741102,0.123385183232,0.000790930661745,0.0,0.0453466912734,0.0224097020828,0.00184550487741,0.00474558397047,0.0197732665436,0.00922752438703,0.0,0.0450830477195,0.159504350119,0.0920116003164,0.0284735038228,0.0,0.00158186132349,0.0160822567888,0.0208278407593
2205,2,0,23,1,0,8,3,8,6,54,7,0,3,2,20,8,2,2,7,0,17,27,2,2,24,89,4,34,84,1,0,27,10,0,8,26,9,0,41,124,35,11,0,1,15,22,769,0.00260078023407,0.0,0.0299089726918,0.00130039011704,0.0,0.0104031209363,0.00390117035111,0.0104031209363,0.00780234070221,0.0702210663199,0.00910273081925,0.0,0.00390117035111,0.00260078023407,0.0260078023407,0.0104031209363,0.00260078023407,0.00260078023407,0.00910273081925,0.0,0.0221066319896,0.0351105331599,0.00260078023407,0.00260078023407,0.0312093628088,0.115734720416,0.00520156046814,0.0442132639792,0.109232769831,0.00130039011704,0.0,0.0351105331599,0.0130039011704,0.0,0.0104031209363,0.0338101430429,0.0117035110533,0.0,0.0533159947984,0.161248374512,0.0455136540962,0.0143042912874,0.0,0.00130039011704,0.0195058517555,0.0286085825748
2206,0,0,8,4,0,0,3,4,4,40,1,0,1,2,14,6,3,0,5,0,4,13,1,0,21,37,1,22,64,2,0,24,2,0,0,9,4,0,7,74,20,12,0,0,9,9,430,0.0,0.0,0.0186046511628,0.0093023255814,0.0,0.0,0.00697674418605,0.0093023255814,0.0093023255814,0.093023255814,0.00232558139535,0.0,0.00232558139535,0.0046511627907,0.0325581395349,0.0139534883721,0.00697674418605,0.0,0.0116279069767,0.0,0.0093023255814,0.0302325581395,0.00232558139535,0.0,0.0488372093023,0.0860465116279,0.00232558139535,0.0511627906977,0.148837209302,0.0046511627907,0.0,0.0558139534884,0.0046511627907,0.0,0.0,0.0209302325581,0.0093023255814,0.0,0.0162790697674,0.172093023256,0.046511627907,0.0279069767442,0.0,0.0,0.0209302325581,0.0209302325581
2301,6,3,47,4,12,59,38,70,102,222,72,8,46,155,93,136,98,23,50,2,213,300,76,25,546,589,45,348,79,10,0,282,248,54,81,310,1180,3,256,758,96,210,10,2,94,178,7239,0.000828843762951,0.000414421881475,0.00649260947645,0.000552562508634,0.0016576875259,0.00815029700235,0.00524934383202,0.00966984390109,0.0140903439702,0.0306672192292,0.00994612515541,0.00110512501727,0.00635446884929,0.0214117972096,0.0128470783257,0.0187871252935,0.0135377814615,0.00317723442464,0.00690703135792,0.000276281254317,0.0294239535847,0.0414421881475,0.010498687664,0.00345351567896,0.0754247824285,0.0813648293963,0.00621632822213,0.0480729382511,0.0109131095455,0.00138140627158,0.0,0.0389556568587,0.0342588755353,0.00745959386656,0.0111893907998,0.0428235944191,0.163005940047,0.000414421881475,0.0353640005526,0.104710595386,0.0132615002072,0.0290095317033,0.00138140627158,0.000276281254317,0.0129852189529,0.0245890316342
2302,1,0,7,2,4,12,6,3,8,32,3,0,1,21,16,13,12,1,12,0,24,41,11,9,162,109,11,82,106,1,0,134,64,5,16,33,122,1,93,342,90,59,1,1,39,23,1733,0.000577034045009,0.0,0.00403923831506,0.00115406809002,0.00230813618003,0.0069244085401,0.00346220427005,0.00173110213503,0.00461627236007,0.0184650894403,0.00173110213503,0.0,0.000577034045009,0.0121177149452,0.00923254472014,0.00750144258511,0.0069244085401,0.000577034045009,0.0069244085401,0.0,0.0138488170802,0.0236583958454,0.0063473744951,0.00519330640508,0.0934795152914,0.0628967109059,0.0063473744951,0.0473167916907,0.0611656087709,0.000577034045009,0.0,0.0773225620312,0.0369301788806,0.00288517022504,0.00923254472014,0.0190421234853,0.0703981534911,0.000577034045009,0.0536641661858,0.197345643393,0.0519330640508,0.0340450086555,0.000577034045009,0.000577034045009,0.0225043277553,0.0132717830352
2303,6,3,47,4,12,59,38,70,102,222,72,8,46,155,93,136,98,23,50,2,213,300,76,25,546,589,45,348,79,10,0,282,248,54,81,310,1180,3,256,758,96,210,10,2,94,178,7239,0.000828843762951,0.000414421881475,0.00649260947645,0.000552562508634,0.0016576875259,0.00815029700235,0.00524934383202,0.00966984390109,0.0140903439702,0.0306672192292,0.00994612515541,0.00110512501727,0.00635446884929,0.0214117972096,0.0128470783257,0.0187871252935,0.0135377814615,0.00317723442464,0.00690703135792,0.000276281254317,0.0294239535847,0.0414421881475,0.010498687664,0.00345351567896,0.0754247824285,0.0813648293963,0.00621632822213,0.0480729382511,0.0109131095455,0.00138140627158,0.0,0.0389556568587,0.0342588755353,0.00745959386656,0.0111893907998,0.0428235944191,0.163005940047,0.000414421881475,0.0353640005526,0.104710595386,0.0132615002072,0.0290095317033,0.00138140627158,0.000276281254317,0.0129852189529,0.0245890316342
2304,0,1,8,2,0,6,4,5,11,27,3,2,4,11,11,14,11,3,5,0,24,33,9,4,103,56,8,68,21,0,0,49,30,0,8,27,120,0,47,139,42,32,0,2,11,25,986,0.0,0.00101419878296,0.00811359026369,0.00202839756592,0.0,0.00608519269777,0.00405679513185,0.00507099391481,0.0111561866126,0.02738336714,0.00304259634888,0.00202839756592,0.00405679513185,0.0111561866126,0.0111561866126,0.0141987829615,0.0111561866126,0.00304259634888,0.00507099391481,0.0,0.0243407707911,0.0334685598377,0.00912778904665,0.00405679513185,0.104462474645,0.0567951318458,0.00811359026369,0.0689655172414,0.0212981744422,0.0,0.0,0.0496957403651,0.0304259634888,0.0,0.00811359026369,0.02738336714,0.121703853955,0.0,0.0476673427992,0.140973630832,0.0425963488844,0.0324543610548,0.0,0.00202839756592,0.0111561866126,0.025354969574
2305,1,0,7,2,4,12,6,3,8,32,3,0,1,21,16,13,12,1,12,0,24,41,11,9,162,109,11,82,106,1,0,134,64,5,16,33,122,1,93,342,90,59,1,1,39,23,1733,0.000577034045009,0.0,0.00403923831506,0.00115406809002,0.00230813618003,0.0069244085401,0.00346220427005,0.00173110213503,0.00461627236007,0.0184650894403,0.00173110213503,0.0,0.000577034045009,0.0121177149452,0.00923254472014,0.00750144258511,0.0069244085401,0.000577034045009,0.0069244085401,0.0,0.0138488170802,0.0236583958454,0.0063473744951,0.00519330640508,0.0934795152914,0.0628967109059,0.0063473744951,0.0473167916907,0.0611656087709,0.000577034045009,0.0,0.0773225620312,0.0369301788806,0.00288517022504,0.00923254472014,0.0190421234853,0.0703981534911,0.000577034045009,0.0536641661858,0.197345643393,0.0519330640508,0.0340450086555,0.000577034045009,0.000577034045009,0.0225043277553,0.0132717830352
2306,1,0,7,2,4,12,6,3,8,32,3,0,1,21,16,13,12,1,12,0,24,41,11,9,162,109,11,82,106,1,0,134,64,5,16,33,122,1,93,342,90,59,1,1,39,23,1733,0.000577034045009,0.0,0.00403923831506,0.00115406809002,0.00230813618003,0.0069244085401,0.00346220427005,0.00173110213503,0.00461627236007,0.0184650894403,0.00173110213503,0.0,0.000577034045009,0.0121177149452,0.00923254472014,0.00750144258511,0.0069244085401,0.000577034045009,0.0069244085401,0.0,0.0138488170802,0.0236583958454,0.0063473744951,0.00519330640508,0.0934795152914,0.0628967109059,0.0063473744951,0.0473167916907,0.0611656087709,0.000577034045009,0.0,0.0773225620312,0.0369301788806,0.00288517022504,0.00923254472014,0.0190421234853,0.0703981534911,0.000577034045009,0.0536641661858,0.197345643393,0.0519330640508,0.0340450086555,0.000577034045009,0.000577034045009,0.0225043277553,0.0132717830352
2401,2,0,9,14,3,25,21,26,34,141,19,2,12,21,39,30,20,9,14,0,71,107,17,10,77,245,14,82,206,4,1,134,68,8,23,55,69,1,131,442,114,111,4,3,55,43,2536,0.000788643533123,0.0,0.00354889589905,0.00552050473186,0.00118296529968,0.00985804416404,0.00828075709779,0.0102523659306,0.0134069400631,0.0555993690852,0.00749211356467,0.000788643533123,0.00473186119874,0.00828075709779,0.0153785488959,0.0118296529968,0.00788643533123,0.00354889589905,0.00552050473186,0.0,0.0279968454259,0.0421924290221,0.00670347003155,0.00394321766562,0.0303627760252,0.0966088328076,0.00552050473186,0.032334384858,0.0812302839117,0.00157728706625,0.000394321766562,0.0528391167192,0.0268138801262,0.00315457413249,0.00906940063091,0.0216876971609,0.0272082018927,0.000394321766562,0.0516561514196,0.17429022082,0.044952681388,0.0437697160883,0.00157728706625,0.00118296529968,0.0216876971609,0.0169558359621
2402,2,0,9,14,3,25,21,26,34,141,19,2,12,21,39,30,20,9,14,0,71,107,17,10,77,245,14,82,206,4,1,134,68,8,23,55,69,1,131,442,114,111,4,3,55,43,2536,0.000788643533123,0.0,0.00354889589905,0.00552050473186,0.00118296529968,0.00985804416404,0.00828075709779,0.0102523659306,0.0134069400631,0.0555993690852,0.00749211356467,0.000788643533123,0.00473186119874,0.00828075709779,0.0153785488959,0.0118296529968,0.00788643533123,0.00354889589905,0.00552050473186,0.0,0.0279968454259,0.0421924290221,0.00670347003155,0.00394321766562,0.0303627760252,0.0966088328076,0.00552050473186,0.032334384858,0.0812302839117,0.00157728706625,0.000394321766562,0.0528391167192,0.0268138801262,0.00315457413249,0.00906940063091,0.0216876971609,0.0272082018927,0.000394321766562,0.0516561514196,0.17429022082,0.044952681388,0.0437697160883,0.00157728706625,0.00118296529968,0.0216876971609,0.0169558359621
2403,0,0,4,1,2,4,6,8,14,47,7,1,3,9,19,6,3,0,2,0,17,32,7,0,36,63,3,25,70,0,0,28,27,2,7,13,12,0,26,113,18,17,0,1,8,8,669,0.0,0.0,0.00597907324365,0.00149476831091,0.00298953662182,0.00597907324365,0.00896860986547,0.0119581464873,0.0209267563528,0.0702541106129,0.0104633781764,0.00149476831091,0.00448430493274,0.0134529147982,0.0284005979073,0.00896860986547,0.00448430493274,0.0,0.00298953662182,0.0,0.0254110612855,0.0478325859492,0.0104633781764,0.0,0.0538116591928,0.0941704035874,0.00448430493274,0.0373692077728,0.104633781764,0.0,0.0,0.0418535127055,0.0403587443946,0.00298953662182,0.0104633781764,0.0194319880419,0.0179372197309,0.0,0.0388639760837,0.168908819133,0.0269058295964,0.0254110612855,0.0,0.00149476831091,0.0119581464873,0.0119581464873
2404,0,0,1,4,0,3,1,2,4,35,10,0,0,12,10,11,4,2,1,0,16,58,3,0,39,86,5,37,81,0,0,25,20,2,3,19,14,0,58,159,121,76,0,0,17,18,957,0.0,0.0,0.00104493207941,0.00417972831766,0.0,0.00313479623824,0.00104493207941,0.00208986415883,0.00417972831766,0.0365726227795,0.0104493207941,0.0,0.0,0.012539184953,0.0104493207941,0.0114942528736,0.00417972831766,0.00208986415883,0.00104493207941,0.0,0.0167189132706,0.0606060606061,0.00313479623824,0.0,0.0407523510972,0.0898641588297,0.00522466039707,0.0386624869383,0.0846394984326,0.0,0.0,0.0261233019854,0.0208986415883,0.00208986415883,0.00313479623824,0.0198537095089,0.0146290491118,0.0,0.0606060606061,0.166144200627,0.126436781609,0.0794148380355,0.0,0.0,0.0177638453501,0.0188087774295
2501,7,5,77,26,79,236,267,233,295,642,335,61,187,520,336,654,235,117,84,11,875,1425,332,65,1218,3053,171,751,414,3,0,1099,921,158,296,1372,2598,13,913,2798,148,595,28,35,505,623,24816,0.000282076079948,0.000201482914249,0.00310283687943,0.00104771115409,0.00318343004513,0.00950999355255,0.0107591876209,0.009389103804,0.0118874919407,0.0258704061896,0.0134993552547,0.00245809155384,0.00753546099291,0.0209542230819,0.0135396518375,0.0263539651838,0.0094696969697,0.00471470019342,0.00338491295938,0.000443262411348,0.0352595099936,0.0574226305609,0.0133784655061,0.00261927788524,0.049081237911,0.12302546744,0.00689071566731,0.0302627337202,0.0166827852998,0.000120889748549,0.0,0.0442859445519,0.0371131528046,0.00636686009026,0.0119277885235,0.0552869116699,0.104690522244,0.000523855577047,0.0367907801418,0.112749838814,0.00596389426177,0.0239764667956,0.00112830431979,0.00141038039974,0.0203497743391,0.0251047711154
2502,0,0,2,3,1,8,11,8,4,28,10,0,9,28,10,24,5,3,2,0,37,55,16,6,80,136,6,54,152,0,0,53,43,6,6,139,231,1,79,148,69,81,1,1,17,20,1593,0.0,0.0,0.00125549278092,0.00188323917137,0.000627746390458,0.00502197112367,0.00690521029504,0.00502197112367,0.00251098556183,0.0175768989328,0.00627746390458,0.0,0.00564971751412,0.0175768989328,0.00627746390458,0.015065913371,0.00313873195229,0.00188323917137,0.00125549278092,0.0,0.023226616447,0.0345260514752,0.0100439422473,0.00376647834275,0.0502197112367,0.0853735091023,0.00376647834275,0.0338983050847,0.0954174513497,0.0,0.0,0.0332705586943,0.0269930947897,0.00376647834275,0.00376647834275,0.0872567482737,0.145009416196,0.000627746390458,0.0495919648462,0.0929064657878,0.0433145009416,0.0508474576271,0.000627746390458,0.000627746390458,0.0106716886378,0.0125549278092
2503,0,0,0,2,0,5,2,2,2,15,2,0,0,9,5,2,10,1,9,0,19,35,3,1,46,56,10,23,111,2,0,75,14,1,6,19,18,0,38,122,62,26,1,0,21,15,790,0.0,0.0,0.0,0.00253164556962,0.0,0.00632911392405,0.00253164556962,0.00253164556962,0.00253164556962,0.0189873417722,0.00253164556962,0.0,0.0,0.0113924050633,0.00632911392405,0.00253164556962,0.0126582278481,0.00126582278481,0.0113924050633,0.0,0.0240506329114,0.0443037974684,0.00379746835443,0.00126582278481,0.0582278481013,0.0708860759494,0.0126582278481,0.0291139240506,0.140506329114,0.00253164556962,0.0,0.0949367088608,0.0177215189873,0.00126582278481,0.00759493670886,0.0240506329114,0.0227848101266,0.0,0.0481012658228,0.154430379747,0.0784810126582,0.0329113924051,0.00126582278481,0.0,0.026582278481,0.0189873417722
2504,0,1,2,3,0,7,8,7,7,43,16,1,0,21,14,20,5,1,8,0,31,24,12,3,28,78,5,21,43,0,0,22,38,8,10,92,55,0,44,93,11,32,0,0,9,18,841,0.0,0.00118906064209,0.00237812128419,0.00356718192628,0.0,0.00832342449465,0.00951248513674,0.00832342449465,0.00832342449465,0.05112960761,0.0190249702735,0.00118906064209,0.0,0.0249702734839,0.0166468489893,0.0237812128419,0.00594530321046,0.00118906064209,0.00951248513674,0.0,0.0368608799049,0.0285374554102,0.0142687277051,0.00356718192628,0.0332936979786,0.0927467300832,0.00594530321046,0.0249702734839,0.05112960761,0.0,0.0,0.026159334126,0.0451843043995,0.00951248513674,0.0118906064209,0.109393579073,0.0653983353151,0.0,0.0523186682521,0.110582639715,0.013079667063,0.038049940547,0.0,0.0,0.0107015457788,0.0214030915577
