PROVINCE,MUNICIPIO,ISIC,SIZE,EMPRESAS,MUNICINUM,PROVNUM
32,3201,'2219,50-99,1,68,206
32,3201,'2221,1-9,13,1138,2627
32,3201,'2221,10-49,6,402,1046
32,3201,'2221,50-99,2,68,206
32,3201,'2222,1-9,9,1138,2627
32,3201,'2222,10-49,1,402,1046
32,3201,'2320,1-9,2,1138,2627
32,3201,'2411,10-49,1,402,1046
32,3201,'2411,100-249,1,40,131
32,3201,'2413,1-9,1,1138,2627
32,3201,'2413,10-49,1,402,1046
32,3201,'2413,100-249,1,40,131
32,3201,'2421,1-9,1,1138,2627
32,3201,'2422,1-9,2,1138,2627
32,3201,'2422,10-49,1,402,1046
32,3201,'2423,1-9,9,1138,2627
32,3201,'2423,10-49,5,402,1046
32,3201,'2424,1-9,4,1138,2627
32,3201,'2424,10-49,6,402,1046
32,3201,'2424,50-99,1,68,206
32,3201,'2429,1-9,2,1138,2627
32,3201,'2429,100-249,1,40,131
32,3201,'2519,1-9,1,1138,2627
32,3201,'2519,100-249,1,40,131
32,3201,'2520,1-9,2,1138,2627
32,3201,'2520,10-49,3,402,1046
32,3201,'2520,100-249,1,40,131
32,3201,'2520,50-99,1,68,206
32,3201,'2610,1-9,4,1138,2627
32,3201,'2610,10-49,1,402,1046
32,3201,'2610,50-99,1,68,206
32,3201,'2691,1-9,2,1138,2627
32,3201,'2691,10-49,2,402,1046
32,3201,'2692,1-9,1,1138,2627
32,3201,'2693,1-9,1,1138,2627
32,3201,'2693,10-49,1,402,1046
32,3201,'2695,1-9,2,1138,2627
32,3201,'2695,10-49,4,402,1046
32,3201,'2710,1-9,1,1138,2627
32,3201,'2710,10-49,1,402,1046
32,3201,'2720,1-9,2,1138,2627
32,3201,'2731,1-9,1,1138,2627
32,3201,'2731,100-249,1,40,131
32,3201,'2811,1-9,8,1138,2627
32,3201,'2811,10-49,3,402,1046
32,3201,'2811,50-99,2,68,206
32,3201,'2812,1-9,1,1138,2627
32,3201,'2893,1-9,1,1138,2627
32,3201,'2899,1-9,3,1138,2627
32,3201,'2899,10-49,1,402,1046
32,3201,'2919,1-9,2,1138,2627
32,3201,'2919,10-49,1,402,1046
32,3201,'2919,50-99,1,68,206
32,3201,'2921,1-9,1,1138,2627
32,3201,'2929,1-9,2,1138,2627
32,3201,'2930,1-9,3,1138,2627
32,3201,'3000,1-9,1,1138,2627
32,3201,'3000,10-49,2,402,1046
32,3201,'3110,10-49,1,402,1046
32,3201,'3120,1-9,1,1138,2627
32,3201,'3140,1-9,1,1138,2627
32,3201,'3150,10-49,1,402,1046
32,3201,'3190,1-9,2,1138,2627
32,3201,'3190,10-49,1,402,1046
32,3201,'3190,250-,1,26,76
32,3201,'3190,50-99,1,68,206
32,3201,'3210,1-9,2,1138,2627
32,3201,'3220,1-9,1,1138,2627
32,3201,'3230,10-49,1,402,1046
32,3201,'3230,250-,1,26,76
32,3201,'3230,50-99,1,68,206
32,3201,'3311,10-49,1,402,1046
32,3201,'3311,50-99,1,68,206
32,3201,'3320,1-9,1,1138,2627
32,3201,'3320,10-49,1,402,1046
32,3201,'3430,1-9,2,1138,2627
32,3201,'3430,250-,1,26,76
32,3201,'3610,1-9,15,1138,2627
32,3201,'3610,10-49,19,402,1046
32,3201,'3610,250-,1,26,76
32,3201,'3610,50-99,3,68,206
32,3201,'3691,10-49,2,402,1046
32,3201,'3691,100-249,1,40,131
32,3201,'3691,50-99,2,68,206
32,3201,'3693,1-9,1,1138,2627
32,3201,'3693,250-,1,26,76
32,3201,'3699,1-9,1,1138,2627
32,3201,'3699,250-,1,26,76
32,3201,'4010,1-9,1,1138,2627
32,3201,'4010,10-49,1,402,1046
32,3201,'4010,250-,1,26,76
32,3201,'4020,1-9,2,1138,2627
32,3201,'4020,10-49,2,402,1046
32,3201,'4030,10-49,1,402,1046
32,3201,'4510,1-9,3,1138,2627
32,3201,'4520,1-9,48,1138,2627
32,3201,'4520,10-49,13,402,1046
32,3201,'4520,100-249,1,40,131
32,3201,'4520,250-,1,26,76
32,3201,'4520,50-99,1,68,206
32,3201,'4530,1-9,10,1138,2627
32,3201,'4530,10-49,3,402,1046
32,3201,'4530,100-249,1,40,131
32,3201,'4550,1-9,2,1138,2627
32,3201,'4550,10-49,1,402,1046
32,3201,'5010,1-9,50,1138,2627
32,3201,'5010,10-49,5,402,1046
32,3201,'5020,1-9,17,1138,2627
32,3201,'5020,10-49,6,402,1046
32,3201,'5030,1-9,45,1138,2627
32,3201,'5030,10-49,17,402,1046
32,3201,'5040,1-9,4,1138,2627
32,3201,'5040,10-49,1,402,1046
32,3201,'5050,1-9,12,1138,2627
32,3201,'5050,10-49,12,402,1046
32,3201,'5110,1-9,9,1138,2627
32,3201,'5110,10-49,2,402,1046
32,3201,'5121,1-9,3,1138,2627
32,3201,'5122,1-9,11,1138,2627
32,3201,'5122,10-49,5,402,1046
32,3201,'5122,50-99,1,68,206
32,3201,'5131,1-9,19,1138,2627
32,3201,'5131,10-49,4,402,1046
32,3201,'5139,1-9,4,1138,2627
32,3201,'5139,10-49,1,402,1046
32,3201,'5139,50-99,1,68,206
32,3201,'5141,1-9,4,1138,2627
32,3201,'5141,10-49,4,402,1046
32,3201,'5141,100-249,1,40,131
32,3201,'5142,1-9,2,1138,2627
32,3201,'5142,10-49,1,402,1046
32,3201,'5143,1-9,10,1138,2627
32,3201,'5143,10-49,3,402,1046
32,3201,'5143,50-99,1,68,206
32,3201,'5149,1-9,4,1138,2627
32,3201,'5149,10-49,1,402,1046
32,3201,'5149,50-99,1,68,206
32,3201,'5150,1-9,14,1138,2627
32,3201,'5150,10-49,1,402,1046
32,3201,'5190,1-9,43,1138,2627
32,3201,'5190,10-49,14,402,1046
32,3201,'5190,250-,1,26,76
32,3201,'5190,50-99,3,68,206
32,3201,'5211,1-9,3,1138,2627
32,3201,'5211,10-49,5,402,1046
32,3201,'5211,100-249,1,40,131
32,3201,'5211,50-99,2,68,206
32,3201,'5219,10-49,1,402,1046
32,3201,'5219,100-249,1,40,131
32,3201,'5220,1-9,3,1138,2627
32,3201,'5220,10-49,2,402,1046
32,3201,'5220,50-99,1,68,206
32,3201,'5231,1-9,113,1138,2627
32,3201,'5231,10-49,18,402,1046
32,3201,'5231,50-99,2,68,206
32,3201,'5232,1-9,11,1138,2627
32,3201,'5232,10-49,7,402,1046
32,3201,'5232,50-99,3,68,206
32,3201,'5233,1-9,28,1138,2627
32,3201,'5233,10-49,9,402,1046
32,3201,'5233,100-249,1,40,131
32,3201,'5233,250-,1,26,76
32,3201,'5233,50-99,1,68,206
32,3201,'5234,1-9,74,1138,2627
32,3201,'5234,10-49,20,402,1046
32,3201,'5234,100-249,2,40,131
32,3201,'5234,50-99,3,68,206
32,3201,'5239,1-9,49,1138,2627
32,3201,'5239,10-49,10,402,1046
32,3201,'5239,50-99,1,68,206
32,3201,'5259,1-9,6,1138,2627
32,3201,'5260,1-9,17,1138,2627
32,3201,'5260,10-49,3,402,1046
32,3201,'5510,1-9,5,1138,2627
32,3201,'5510,10-49,11,402,1046
32,3201,'5520,1-9,14,1138,2627
32,3201,'5520,10-49,5,402,1046
32,3201,'5520,100-249,1,40,131
32,3201,'5520,50-99,2,68,206
32,3201,'6021,1-9,14,1138,2627
32,3201,'6021,10-49,8,402,1046
32,3201,'6021,50-99,4,68,206
32,3201,'6022,1-9,4,1138,2627
32,3201,'6022,10-49,1,402,1046
32,3201,'6023,1-9,2,1138,2627
32,3201,'6023,10-49,1,402,1046
32,3201,'6030,1-9,1,1138,2627
32,3201,'6110,10-49,1,402,1046
32,3201,'6220,1-9,1,1138,2627
32,3201,'6220,50-99,1,68,206
32,3201,'6302,10-49,3,402,1046
32,3201,'6303,1-9,3,1138,2627
32,3201,'6303,10-49,3,402,1046
32,3201,'6303,100-249,1,40,131
32,3201,'6304,1-9,20,1138,2627
32,3201,'6304,10-49,5,402,1046
32,3201,'6304,250-,1,26,76
32,3201,'6309,1-9,8,1138,2627
32,3201,'6309,10-49,2,402,1046
32,3201,'6309,100-249,2,40,131
32,3201,'6412,1-9,2,1138,2627
32,3201,'6420,1-9,26,1138,2627
32,3201,'6420,10-49,11,402,1046
32,3201,'6420,100-249,2,40,131
32,3201,'6420,250-,1,26,76
32,3201,'6519,1-9,1,1138,2627
32,3201,'6519,250-,1,26,76
32,3201,'6592,1-9,29,1138,2627
32,3201,'6592,10-49,5,402,1046
32,3201,'6592,100-249,1,40,131
32,3201,'6592,250-,1,26,76
32,3201,'6592,50-99,2,68,206
32,3201,'6599,1-9,7,1138,2627
32,3201,'6599,10-49,1,402,1046
32,3201,'6603,1-9,2,1138,2627
32,3201,'6603,100-249,1,40,131
32,3201,'6719,1-9,10,1138,2627
32,3201,'6719,10-49,2,402,1046
32,3201,'6720,1-9,5,1138,2627
32,3201,'7010,1-9,12,1138,2627
32,3201,'7010,10-49,5,402,1046
32,3201,'7010,100-249,1,40,131
32,3201,'7020,1-9,71,1138,2627
32,3201,'7020,10-49,10,402,1046
32,3201,'7020,100-249,1,40,131
32,3201,'7020,50-99,2,68,206
32,3201,'7111,1-9,6,1138,2627
32,3201,'7111,10-49,1,402,1046
32,3201,'7123,1-9,1,1138,2627
32,3201,'7130,1-9,1,1138,2627
32,3201,'7210,10-49,1,402,1046
32,3201,'7220,1-9,9,1138,2627
32,3201,'7220,250-,1,26,76
32,3201,'7230,1-9,1,1138,2627
32,3201,'7250,1-9,1,1138,2627
32,3201,'7290,1-9,2,1138,2627
32,3201,'7411,1-9,6,1138,2627
32,3201,'7411,10-49,1,402,1046
32,3201,'7412,1-9,5,1138,2627
32,3201,'7414,1-9,4,1138,2627
32,3201,'7414,10-49,1,402,1046
32,3201,'7421,1-9,10,1138,2627
32,3201,'7421,10-49,6,402,1046
32,3201,'7421,50-99,1,68,206
32,3201,'7430,1-9,8,1138,2627
32,3201,'7430,10-49,2,402,1046
32,3201,'7430,50-99,1,68,206
32,3201,'7492,1-9,2,1138,2627
32,3201,'7492,10-49,4,402,1046
32,3201,'7492,100-249,1,40,131
32,3201,'7492,250-,1,26,76
32,3201,'7492,50-99,1,68,206
32,3201,'7493,1-9,5,1138,2627
32,3201,'7494,10-49,1,402,1046
32,3201,'7499,1-9,8,1138,2627
32,3201,'7499,10-49,3,402,1046
32,3201,'8010,1-9,1,1138,2627
32,3201,'8010,10-49,1,402,1046
32,3201,'8010,50-99,6,68,206
32,3201,'8022,1-9,1,1138,2627
32,3201,'8022,50-99,1,68,206
32,3201,'8030,1-9,2,1138,2627
32,3201,'8090,1-9,4,1138,2627
32,3201,'8090,10-49,4,402,1046
32,3201,'8090,250-,1,26,76
32,3201,'8511,1-9,8,1138,2627
32,3201,'8511,10-49,9,402,1046
32,3201,'8511,100-249,3,40,131
32,3201,'8511,50-99,3,68,206
32,3201,'8512,1-9,8,1138,2627
32,3201,'8512,10-49,2,402,1046
32,3201,'8512,100-249,1,40,131
32,3201,'8519,1-9,13,1138,2627
32,3201,'8519,10-49,3,402,1046
32,3201,'8519,100-249,1,40,131
32,3201,'8520,1-9,1,1138,2627
32,3201,'8520,10-49,1,402,1046
32,3201,'8531,1-9,1,1138,2627
32,3201,'8531,10-49,1,402,1046
32,3201,'8532,1-9,1,1138,2627
32,3201,'8532,10-49,1,402,1046
32,3201,'9000,1-9,1,1138,2627
32,3201,'9111,1-9,2,1138,2627
32,3201,'9111,10-49,1,402,1046
32,3201,'9191,1-9,2,1138,2627
32,3201,'9199,1-9,1,1138,2627
32,3201,'9213,1-9,1,1138,2627
32,3201,'9219,1-9,2,1138,2627
32,3201,'9219,10-49,2,402,1046
32,3201,'9220,250-,1,26,76
32,3201,'9233,1-9,1,1138,2627
32,3201,'9241,10-49,1,402,1046
32,3201,'9249,1-9,3,1138,2627
32,3201,'9249,250-,1,26,76
32,3201,'9301,10-49,1,402,1046
32,3201,'9309,10-49,1,402,1046
32,3202,'0111,1-9,1,418,2627
32,3202,'0112,1-9,1,418,2627
32,3202,'0112,10-49,1,214,1046
32,3202,'0113,1-9,1,418,2627
32,3202,'0121,1-9,1,418,2627
32,3202,'0121,10-49,1,214,1046
32,3202,'0122,1-9,1,418,2627
32,3202,'0140,10-49,1,214,1046
32,3202,'1422,10-49,1,214,1046
32,3202,'1511,1-9,2,418,2627
32,3202,'1511,10-49,2,214,1046
32,3202,'1511,100-249,1,32,131
32,3202,'1511,250-,1,12,76
32,3202,'1513,1-9,1,418,2627
32,3202,'1520,100-249,1,32,131
32,3202,'1533,1-9,1,418,2627
32,3202,'1533,10-49,1,214,1046
32,3202,'1541,10-49,1,214,1046
32,3202,'1549,1-9,1,418,2627
32,3202,'1549,100-249,1,32,131
32,3202,'1554,1-9,2,418,2627
32,3202,'1554,50-99,1,48,206
32,3202,'1600,100-249,1,32,131
32,3202,'1711,100-249,1,32,131
32,3202,'1712,1-9,1,418,2627
32,3202,'1712,10-49,1,214,1046
32,3202,'1722,1-9,2,418,2627
32,3202,'1730,10-49,2,214,1046
32,3202,'1810,1-9,2,418,2627
32,3202,'1810,10-49,2,214,1046
32,3202,'1820,10-49,1,214,1046
32,3202,'1920,1-9,1,418,2627
32,3202,'1920,50-99,1,48,206
32,3202,'2010,10-49,1,214,1046
32,3202,'2010,100-249,1,32,131
32,3202,'2022,1-9,4,418,2627
32,3202,'2022,10-49,1,214,1046
32,3202,'2023,1-9,1,418,2627
32,3202,'2101,10-49,1,214,1046
32,3202,'2102,1-9,1,418,2627
32,3202,'2102,10-49,1,214,1046
32,3202,'2102,50-99,1,48,206
32,3202,'2109,10-49,1,214,1046
32,3202,'2211,100-249,1,32,131
32,3202,'2211,50-99,1,48,206
32,3202,'2212,1-9,1,418,2627
32,3202,'2212,250-,1,12,76
32,3202,'2219,1-9,1,418,2627
32,3202,'2219,10-49,1,214,1046
32,3202,'2219,50-99,1,48,206
32,3202,'2221,1-9,1,418,2627
32,3202,'2221,10-49,2,214,1046
32,3202,'2221,50-99,1,48,206
32,3202,'2230,10-49,1,214,1046
32,3202,'2413,1-9,1,418,2627
32,3202,'2413,250-,1,12,76
32,3202,'2422,1-9,1,418,2627
32,3202,'2422,10-49,1,214,1046
32,3202,'2423,1-9,3,418,2627
32,3202,'2423,10-49,4,214,1046
32,3202,'2423,100-249,7,32,131
32,3202,'2423,50-99,2,48,206
32,3202,'2424,1-9,5,418,2627
32,3202,'2424,10-49,2,214,1046
32,3202,'2424,100-249,1,32,131
32,3202,'2424,50-99,1,48,206
32,3202,'2429,1-9,1,418,2627
32,3202,'2429,10-49,3,214,1046
32,3202,'2520,100-249,2,32,131
32,3202,'2520,50-99,1,48,206
32,3202,'2610,1-9,2,418,2627
32,3202,'2610,10-49,1,214,1046
32,3202,'2610,100-249,1,32,131
32,3202,'2610,250-,1,12,76
32,3202,'2691,10-49,2,214,1046
32,3202,'2691,50-99,1,48,206
32,3202,'2693,1-9,1,418,2627
32,3202,'2694,50-99,1,48,206
32,3202,'2695,10-49,1,214,1046
32,3202,'2695,250-,2,12,76
32,3202,'2710,1-9,3,418,2627
32,3202,'2710,10-49,3,214,1046
32,3202,'2710,250-,2,12,76
32,3202,'2720,10-49,1,214,1046
32,3202,'2732,10-49,1,214,1046
32,3202,'2811,1-9,2,418,2627
32,3202,'2811,10-49,1,214,1046
32,3202,'2893,1-9,1,418,2627
32,3202,'2893,10-49,1,214,1046
32,3202,'2899,1-9,3,418,2627
32,3202,'2899,50-99,2,48,206
32,3202,'2912,1-9,1,418,2627
32,3202,'2919,1-9,4,418,2627
32,3202,'2923,1-9,1,418,2627
32,3202,'2929,1-9,2,418,2627
32,3202,'2929,10-49,2,214,1046
32,3202,'3110,1-9,4,418,2627
32,3202,'3140,50-99,1,48,206
32,3202,'3150,10-49,1,214,1046
32,3202,'3190,10-49,1,214,1046
32,3202,'3320,1-9,1,418,2627
32,3202,'3430,1-9,1,418,2627
32,3202,'3430,50-99,1,48,206
32,3202,'3610,1-9,4,418,2627
32,3202,'3610,10-49,4,214,1046
32,3202,'3699,1-9,1,418,2627
32,3202,'3699,10-49,4,214,1046
32,3202,'4010,10-49,1,214,1046
32,3202,'4020,1-9,1,418,2627
32,3202,'4030,1-9,1,418,2627
32,3202,'4520,1-9,15,418,2627
32,3202,'4520,10-49,6,214,1046
32,3202,'4520,100-249,1,32,131
32,3202,'4520,250-,1,12,76
32,3202,'4530,1-9,4,418,2627
32,3202,'4530,100-249,1,32,131
32,3202,'4540,1-9,2,418,2627
32,3202,'4540,10-49,1,214,1046
32,3202,'4550,1-9,1,418,2627
32,3202,'5010,1-9,12,418,2627
32,3202,'5010,10-49,2,214,1046
32,3202,'5010,250-,1,12,76
32,3202,'5020,1-9,9,418,2627
32,3202,'5020,10-49,4,214,1046
32,3202,'5020,50-99,2,48,206
32,3202,'5030,1-9,3,418,2627
32,3202,'5030,10-49,2,214,1046
32,3202,'5040,1-9,1,418,2627
32,3202,'5050,1-9,6,418,2627
32,3202,'5050,10-49,13,214,1046
32,3202,'5050,100-249,2,32,131
32,3202,'5050,50-99,1,48,206
32,3202,'5110,1-9,9,418,2627
32,3202,'5110,10-49,6,214,1046
32,3202,'5121,1-9,3,418,2627
32,3202,'5121,10-49,2,214,1046
32,3202,'5121,50-99,1,48,206
32,3202,'5122,1-9,10,418,2627
32,3202,'5122,10-49,8,214,1046
32,3202,'5122,100-249,1,32,131
32,3202,'5122,50-99,2,48,206
32,3202,'5131,1-9,6,418,2627
32,3202,'5131,10-49,4,214,1046
32,3202,'5131,100-249,1,32,131
32,3202,'5131,50-99,4,48,206
32,3202,'5139,1-9,3,418,2627
32,3202,'5139,10-49,1,214,1046
32,3202,'5139,100-249,1,32,131
32,3202,'5139,50-99,1,48,206
32,3202,'5141,1-9,3,418,2627
32,3202,'5141,10-49,4,214,1046
32,3202,'5141,100-249,1,32,131
32,3202,'5142,1-9,3,418,2627
32,3202,'5142,10-49,4,214,1046
32,3202,'5143,1-9,5,418,2627
32,3202,'5143,10-49,3,214,1046
32,3202,'5143,250-,1,12,76
32,3202,'5143,50-99,2,48,206
32,3202,'5149,1-9,3,418,2627
32,3202,'5149,10-49,1,214,1046
32,3202,'5150,1-9,6,418,2627
32,3202,'5150,10-49,1,214,1046
32,3202,'5190,1-9,27,418,2627
32,3202,'5190,10-49,20,214,1046
32,3202,'5190,100-249,3,32,131
32,3202,'5190,50-99,4,48,206
32,3202,'5211,1-9,2,418,2627
32,3202,'5211,10-49,1,214,1046
32,3202,'5211,100-249,1,32,131
32,3202,'5211,50-99,1,48,206
32,3202,'5219,1-9,1,418,2627
32,3202,'5219,10-49,1,214,1046
32,3202,'5219,50-99,1,48,206
32,3202,'5220,1-9,3,418,2627
32,3202,'5220,10-49,6,214,1046
32,3202,'5220,50-99,2,48,206
32,3202,'5231,1-9,40,418,2627
32,3202,'5231,10-49,5,214,1046
32,3202,'5232,1-9,10,418,2627
32,3202,'5232,10-49,3,214,1046
32,3202,'5232,50-99,1,48,206
32,3202,'5233,1-9,7,418,2627
32,3202,'5233,10-49,5,214,1046
32,3202,'5234,1-9,34,418,2627
32,3202,'5234,10-49,5,214,1046
32,3202,'5239,1-9,15,418,2627
32,3202,'5239,10-49,3,214,1046
32,3202,'5239,50-99,1,48,206
32,3202,'5240,1-9,1,418,2627
32,3202,'5259,1-9,2,418,2627
32,3202,'5259,10-49,1,214,1046
32,3202,'5260,1-9,2,418,2627
32,3202,'5260,10-49,2,214,1046
32,3202,'5510,1-9,6,418,2627
32,3202,'5510,50-99,2,48,206
32,3202,'5520,1-9,3,418,2627
32,3202,'5520,10-49,1,214,1046
32,3202,'5520,50-99,1,48,206
32,3202,'6021,1-9,1,418,2627
32,3202,'6021,10-49,1,214,1046
32,3202,'6110,100-249,1,32,131
32,3202,'6220,10-49,1,214,1046
32,3202,'6303,10-49,2,214,1046
32,3202,'6304,1-9,4,418,2627
32,3202,'6309,1-9,3,418,2627
32,3202,'6309,10-49,2,214,1046
32,3202,'6420,1-9,9,418,2627
32,3202,'6420,10-49,4,214,1046
32,3202,'6592,1-9,10,418,2627
32,3202,'6592,10-49,1,214,1046
32,3202,'6599,1-9,1,418,2627
32,3202,'6719,1-9,1,418,2627
32,3202,'6720,1-9,2,418,2627
32,3202,'6720,10-49,1,214,1046
32,3202,'7010,1-9,4,418,2627
32,3202,'7010,10-49,3,214,1046
32,3202,'7020,1-9,13,418,2627
32,3202,'7020,10-49,3,214,1046
32,3202,'7129,1-9,1,418,2627
32,3202,'7130,1-9,1,418,2627
32,3202,'7220,1-9,1,418,2627
32,3202,'7220,10-49,1,214,1046
32,3202,'7250,1-9,2,418,2627
32,3202,'7250,10-49,1,214,1046
32,3202,'7290,1-9,1,418,2627
32,3202,'7310,1-9,1,418,2627
32,3202,'7411,1-9,1,418,2627
32,3202,'7412,1-9,2,418,2627
32,3202,'7413,1-9,1,418,2627
32,3202,'7414,1-9,1,418,2627
32,3202,'7421,1-9,8,418,2627
32,3202,'7421,10-49,1,214,1046
32,3202,'7430,1-9,4,418,2627
32,3202,'7492,1-9,3,418,2627
32,3202,'7492,10-49,1,214,1046
32,3202,'7492,50-99,2,48,206
32,3202,'7493,10-49,1,214,1046
32,3202,'7493,50-99,1,48,206
32,3202,'7499,1-9,1,418,2627
32,3202,'8010,10-49,3,214,1046
32,3202,'8010,50-99,1,48,206
32,3202,'8021,10-49,2,214,1046
32,3202,'8090,1-9,1,418,2627
32,3202,'8090,10-49,1,214,1046
32,3202,'8511,1-9,3,418,2627
32,3202,'8511,10-49,6,214,1046
32,3202,'8511,100-249,1,32,131
32,3202,'8511,50-99,1,48,206
32,3202,'8512,1-9,3,418,2627
32,3202,'8519,1-9,4,418,2627
32,3202,'8531,10-49,1,214,1046
32,3202,'8532,10-49,1,214,1046
32,3202,'9000,1-9,1,418,2627
32,3202,'9111,10-49,1,214,1046
32,3202,'9120,1-9,1,418,2627
32,3202,'9199,10-49,1,214,1046
32,3202,'9219,1-9,1,418,2627
32,3202,'9241,10-49,1,214,1046
32,3202,'9302,10-49,1,214,1046
32,3202,'9302,250-,1,12,76
32,3202,'9302,50-99,1,48,206
32,3202,'9309,10-49,1,214,1046
32,3203,'0111,10-49,2,398,1046
32,3203,'0111,100-249,1,49,131
32,3203,'0113,1-9,1,935,2627
32,3203,'0113,10-49,2,398,1046
32,3203,'0121,10-49,2,398,1046
32,3203,'0122,1-9,2,935,2627
32,3203,'0122,100-249,1,49,131
32,3203,'0122,50-99,1,76,206
32,3203,'0140,1-9,2,935,2627
32,3203,'0140,10-49,1,398,1046
32,3203,'1010,10-49,1,398,1046
32,3203,'1320,1-9,1,935,2627
32,3203,'1410,10-49,1,398,1046
32,3203,'1421,1-9,1,935,2627
32,3203,'1513,100-249,1,49,131
32,3203,'1514,100-249,1,49,131
32,3203,'1520,1-9,1,935,2627
32,3203,'1520,50-99,1,76,206
32,3203,'1531,1-9,1,935,2627
32,3203,'1531,10-49,2,398,1046
32,3203,'1531,100-249,1,49,131
32,3203,'1541,1-9,5,935,2627
32,3203,'1541,10-49,1,398,1046
32,3203,'1541,100-249,1,49,131
32,3203,'1543,10-49,2,398,1046
32,3203,'1543,100-249,1,49,131
32,3203,'1549,1-9,4,935,2627
32,3203,'1549,100-249,1,49,131
32,3203,'1551,10-49,1,398,1046
32,3203,'1551,100-249,2,49,131
32,3203,'1553,1-9,3,935,2627
32,3203,'1553,50-99,1,76,206
32,3203,'1554,1-9,9,935,2627
32,3203,'1554,10-49,2,398,1046
32,3203,'1554,50-99,1,76,206
32,3203,'1711,1-9,1,935,2627
32,3203,'1711,10-49,3,398,1046
32,3203,'1711,50-99,1,76,206
32,3203,'1712,1-9,1,935,2627
32,3203,'1712,250-,1,24,76
32,3203,'1721,1-9,1,935,2627
32,3203,'1722,1-9,1,935,2627
32,3203,'1723,1-9,3,935,2627
32,3203,'1723,10-49,3,398,1046
32,3203,'1723,100-249,1,49,131
32,3203,'1723,250-,1,24,76
32,3203,'1723,50-99,3,76,206
32,3203,'1729,1-9,1,935,2627
32,3203,'1810,1-9,8,935,2627
32,3203,'1810,10-49,1,398,1046
32,3203,'1810,50-99,2,76,206
32,3203,'1912,10-49,1,398,1046
32,3203,'1920,10-49,3,398,1046
32,3203,'2010,1-9,1,935,2627
32,3203,'2010,10-49,2,398,1046
32,3203,'2010,100-249,1,49,131
32,3203,'2022,1-9,2,935,2627
32,3203,'2022,10-49,2,398,1046
32,3203,'2101,1-9,1,935,2627
32,3203,'2101,10-49,1,398,1046
32,3203,'2101,100-249,1,49,131
32,3203,'2102,10-49,1,398,1046
32,3203,'2211,1-9,1,935,2627
32,3203,'2219,1-9,3,935,2627
32,3203,'2221,1-9,15,935,2627
32,3203,'2221,10-49,8,398,1046
32,3203,'2221,50-99,2,76,206
32,3203,'2222,1-9,7,935,2627
32,3203,'2222,10-49,2,398,1046
32,3203,'2222,100-249,1,49,131
32,3203,'2222,250-,1,24,76
32,3203,'2222,50-99,2,76,206
32,3203,'2320,50-99,1,76,206
32,3203,'2330,10-49,1,398,1046
32,3203,'2411,1-9,1,935,2627
32,3203,'2411,10-49,2,398,1046
32,3203,'2412,250-,1,24,76
32,3203,'2413,1-9,1,935,2627
32,3203,'2413,50-99,1,76,206
32,3203,'2422,1-9,1,935,2627
32,3203,'2422,250-,1,24,76
32,3203,'2423,1-9,7,935,2627
32,3203,'2423,10-49,4,398,1046
32,3203,'2423,100-249,4,49,131
32,3203,'2423,250-,2,24,76
32,3203,'2423,50-99,3,76,206
32,3203,'2424,1-9,7,935,2627
32,3203,'2424,10-49,3,398,1046
32,3203,'2424,50-99,2,76,206
32,3203,'2429,1-9,8,935,2627
32,3203,'2429,10-49,2,398,1046
32,3203,'2429,50-99,1,76,206
32,3203,'2519,1-9,1,935,2627
32,3203,'2519,10-49,1,398,1046
32,3203,'2519,50-99,1,76,206
32,3203,'2520,1-9,6,935,2627
32,3203,'2520,10-49,10,398,1046
32,3203,'2520,100-249,1,49,131
32,3203,'2520,250-,1,24,76
32,3203,'2520,50-99,6,76,206
32,3203,'2610,1-9,4,935,2627
32,3203,'2610,10-49,2,398,1046
32,3203,'2691,1-9,1,935,2627
32,3203,'2691,10-49,1,398,1046
32,3203,'2691,100-249,1,49,131
32,3203,'2692,1-9,2,935,2627
32,3203,'2693,10-49,2,398,1046
32,3203,'2695,10-49,3,398,1046
32,3203,'2695,50-99,2,76,206
32,3203,'2696,10-49,2,398,1046
32,3203,'2699,1-9,1,935,2627
32,3203,'2710,1-9,6,935,2627
32,3203,'2710,10-49,6,398,1046
32,3203,'2710,100-249,1,49,131
32,3203,'2710,50-99,1,76,206
32,3203,'2731,10-49,1,398,1046
32,3203,'2731,50-99,1,76,206
32,3203,'2811,1-9,13,935,2627
32,3203,'2811,10-49,7,398,1046
32,3203,'2811,50-99,2,76,206
32,3203,'2812,250-,1,24,76
32,3203,'2893,1-9,1,935,2627
32,3203,'2899,10-49,2,398,1046
32,3203,'2899,50-99,1,76,206
32,3203,'2919,1-9,6,935,2627
32,3203,'2919,10-49,1,398,1046
32,3203,'2929,1-9,1,935,2627
32,3203,'2930,1-9,2,935,2627
32,3203,'2930,10-49,2,398,1046
32,3203,'3000,1-9,1,935,2627
32,3203,'3110,1-9,5,935,2627
32,3203,'3110,10-49,3,398,1046
32,3203,'3110,50-99,1,76,206
32,3203,'3140,1-9,4,935,2627
32,3203,'3190,1-9,3,935,2627
32,3203,'3190,10-49,1,398,1046
32,3203,'3190,100-249,1,49,131
32,3203,'3190,250-,1,24,76
32,3203,'3220,1-9,1,935,2627
32,3203,'3230,1-9,2,935,2627
32,3203,'3430,10-49,1,398,1046
32,3203,'3610,1-9,5,935,2627
32,3203,'3610,10-49,8,398,1046
32,3203,'3699,1-9,2,935,2627
32,3203,'3699,10-49,1,398,1046
